peripheral,register,field_name,key,correct_value,svd_value,agent_value
adc0,usr_ofs,usr_ofs,bit_width,,8,
adc0,xofs,,address_offset,,0xA4,
adc0,xofs,,reset_value,,0x30,
adc0,xofs,,size,,32,
adc0,xofs,xofs,bit_offset,,0,
adc0,xofs,xofs,bit_width,,6,
adc0,yofs,,address_offset,,0xA8,
adc0,yofs,,reset_value,,0x37,
adc0,yofs,,size,,32,
adc0,yofs,yofs,bit_offset,,0,
adc0,yofs,yofs,bit_width,,8,
cmp0,c1,,address_offset,,0x4,
cmp0,c1,,reset_value,,0,
cmp0,c1,,size,,32,
cmp0,c1,chn0,bit_offset,,16,16
cmp0,c1,chn0,bit_width,,1,1
cmp0,c1,chn1,bit_offset,,17,17
cmp0,c1,chn1,bit_width,,1,1
cmp0,c1,chn2,bit_offset,,18,18
cmp0,c1,chn2,bit_width,,1,1
cmp0,c1,chn3,bit_offset,,19,19
cmp0,c1,chn3,bit_width,,1,1
cmp0,c1,chn4,bit_offset,,20,20
cmp0,c1,chn4,bit_width,,1,1
cmp0,c1,chn5,bit_offset,,21,21
cmp0,c1,chn5,bit_width,,1,1
cmp0,c1,chn6,bit_offset,,22,22
cmp0,c1,chn6,bit_width,,1,1
cmp0,c1,chn7,bit_offset,,23,23
cmp0,c1,chn7,bit_width,,1,1
cmp0,c1,dacen,bit_offset,,15,15
cmp0,c1,dacen,bit_width,,1,1
cmp0,c1,innsel,bit_offset,,24,24
cmp0,c1,innsel,bit_width,,2,2
cmp0,c1,inpsel,bit_offset,,27,27
cmp0,c1,inpsel,bit_width,,2,2
cmp0,c1,msel,bit_offset,,8,8
cmp0,c1,msel,bit_width,,3,3
cmp0,c1,psel,bit_offset,,11,11
cmp0,c1,psel,bit_width,,3,3
cmp0,c1,vosel,bit_offset,,0,0
cmp0,c1,vosel,bit_width,,8,8
cmp0,c1,vrsel,bit_offset,,14,14
cmp0,c1,vrsel,bit_width,,1,1
cmp0,c2,,address_offset,,0x8,
cmp0,c2,,reset_value,,0,
cmp0,c2,,size,,32,
cmp0,c2,ch1f,bit_offset,,17,17
cmp0,c2,ch1f,bit_width,,1,1
cmp0,c2,ch2f,bit_offset,,18,18
cmp0,c2,ch2f,bit_width,,1,1
cmp0,c2,ch3f,bit_offset,,19,19
cmp0,c2,ch3f,bit_width,,1,1
cmp0,c2,ch4f,bit_offset,,20,20
cmp0,c2,ch4f,bit_width,,1,1
cmp0,c2,ch5f,bit_offset,,21,21
cmp0,c2,ch5f,bit_width,,1,1
cmp0,c2,ch6f,bit_offset,,22,22
cmp0,c2,ch6f,bit_width,,1,1
cmp0,c2,ch7f,bit_offset,,23,23
cmp0,c2,ch7f,bit_width,,1,1
cmp0,c2,fxmp,bit_offset,,29,29
cmp0,c2,fxmp,bit_width,,1,1
cmp0,c2,fxmxch,bit_offset,,25,25
cmp0,c2,fxmxch,bit_width,,3,3
cmp0,c2,rre,bit_offset,,31,31
cmp0,c2,rre,bit_width,,1,1
cmp0,c2,rrie,bit_offset,,30,30
cmp0,c2,rrie,bit_width,,1,1
cmp0,c2,acon,bit_offset,,0,
cmp0,c2,acon,bit_width,,8,
cmp0,c2,ch0f,bit_offset,,16,
cmp0,c2,ch0f,bit_width,,1,
cmp0,c2,initmod,bit_offset,,8,
cmp0,c2,initmod,bit_width,,6,
cmp0,c2,nsam,bit_offset,,14,
cmp0,c2,nsam,bit_width,,2,
cmp0,c0,,address_offset,,0,
cmp0,c0,,reset_value,,0,
cmp0,c0,,size,,32,
cmp0,c0,cff,bit_offset,,25,
cmp0,c0,cff,bit_width,,1,
cmp0,c0,cfr,bit_offset,,26,
cmp0,c0,cfr,bit_width,,1,
cmp0,c0,cos,bit_offset,,10,
cmp0,c0,cos,bit_width,,1,
cmp0,c0,cout,bit_offset,,24,
cmp0,c0,cout,bit_width,,1,
cmp0,c0,dmaen,bit_offset,,30,
cmp0,c0,dmaen,bit_width,,1,
cmp0,c0,en,bit_offset,,8,
cmp0,c0,en,bit_width,,1,
cmp0,c0,filter_cnt,bit_offset,,4,
cmp0,c0,filter_cnt,bit_width,,3,
cmp0,c0,fpr,bit_offset,,16,
cmp0,c0,fpr,bit_width,,8,
cmp0,c0,hystctr,bit_offset,,0,
cmp0,c0,hystctr,bit_width,,2,
cmp0,c0,ief,bit_offset,,27,
cmp0,c0,ief,bit_width,,1,
cmp0,c0,ier,bit_offset,,28,
cmp0,c0,ier,bit_width,,1,
cmp0,c0,invt,bit_offset,,11,
cmp0,c0,invt,bit_width,,1,
cmp0,c0,offset,bit_offset,,2,
cmp0,c0,offset,bit_width,,1,
cmp0,c0,ope,bit_offset,,9,
cmp0,c0,ope,bit_width,,1,
cmp0,c0,pmode,bit_offset,,12,
cmp0,c0,pmode,bit_width,,1,
cmp0,c0,se,bit_offset,,15,
cmp0,c0,se,bit_width,,1,
cmp0,c0,we,bit_offset,,14,
cmp0,c0,we,bit_width,,1,
ftfc,fcsestat,,address_offset,,0x2C,
ftfc,fcsestat,,reset_value,,0,
ftfc,fcsestat,,size,,8,
ftfc,fcsestat,edb,bit_offset,,6,0
ftfc,fcsestat,edb,bit_width,,1,1
ftfc,fcsestat,bfn,bit_offset,,3,
ftfc,fcsestat,bfn,bit_width,,1,
ftfc,fcsestat,bin,bit_offset,,2,
ftfc,fcsestat,bin,bit_width,,1,
ftfc,fcsestat,bok,bit_offset,,4,
ftfc,fcsestat,bok,bit_width,,1,
ftfc,fcsestat,bsy,bit_offset,,0,
ftfc,fcsestat,bsy,bit_width,,1,
ftfc,fcsestat,idb,bit_offset,,7,
ftfc,fcsestat,idb,bit_width,,1,
ftfc,fcsestat,rin,bit_offset,,5,
ftfc,fcsestat,rin,bit_width,,1,
ftfc,fcsestat,sb,bit_offset,,1,
ftfc,fcsestat,sb,bit_width,,1,
ftfc,fopt,,address_offset,,0x3,
ftfc,fopt,,reset_value,,0,
ftfc,fopt,,size,,8,
ftfc,fopt,opt,bit_offset,,0,
ftfc,fopt,opt,bit_width,,8,
ftfc,fopt,reset_pin_cfg,bit_offset,,,3
ftfc,fopt,reset_pin_cfg,bit_width,,,1
ftfc,fccob0,,address_offset,,0x7,
ftfc,fccob0,,reset_value,,0,
ftfc,fccob0,,size,,8,
ftfc,fccob0,ccobn,bit_offset,,0,
ftfc,fccob0,ccobn,bit_width,,8,
ftfc,fccob1,,address_offset,,0x6,
ftfc,fccob1,,reset_value,,0,
ftfc,fccob1,,size,,8,
ftfc,fccob1,ccobn,bit_offset,,0,
ftfc,fccob1,ccobn,bit_width,,8,
ftfc,fccob2,,address_offset,,0x5,
ftfc,fccob2,,reset_value,,0,
ftfc,fccob2,,size,,8,
ftfc,fccob2,ccobn,bit_offset,,0,
ftfc,fccob2,ccobn,bit_width,,8,
ftfc,fccob3,,address_offset,,0x4,
ftfc,fccob3,,reset_value,,0,
ftfc,fccob3,,size,,8,
ftfc,fccob3,ccobn,bit_offset,,0,
ftfc,fccob3,ccobn,bit_width,,8,
ftfc,fccob4,,address_offset,,0xB,
ftfc,fccob4,,reset_value,,0,
ftfc,fccob4,,size,,8,
ftfc,fccob4,ccobn,bit_offset,,0,
ftfc,fccob4,ccobn,bit_width,,8,
ftfc,fccob5,,address_offset,,0xA,
ftfc,fccob5,,reset_value,,0,
ftfc,fccob5,,size,,8,
ftfc,fccob5,ccobn,bit_offset,,0,
ftfc,fccob5,ccobn,bit_width,,8,
ftfc,fccob6,,address_offset,,0x9,
ftfc,fccob6,,reset_value,,0,
ftfc,fccob6,,size,,8,
ftfc,fccob6,ccobn,bit_offset,,0,
ftfc,fccob6,ccobn,bit_width,,8,
ftfc,fccob7,,address_offset,,0x8,
ftfc,fccob7,,reset_value,,0,
ftfc,fccob7,,size,,8,
ftfc,fccob7,ccobn,bit_offset,,0,
ftfc,fccob7,ccobn,bit_width,,8,
ftfc,fccob8,,address_offset,,0xF,
ftfc,fccob8,,reset_value,,0,
ftfc,fccob8,,size,,8,
ftfc,fccob8,ccobn,bit_offset,,0,
ftfc,fccob8,ccobn,bit_width,,8,
ftfc,fccob9,,address_offset,,0xE,
ftfc,fccob9,,reset_value,,0,
ftfc,fccob9,,size,,8,
ftfc,fccob9,ccobn,bit_offset,,0,
ftfc,fccob9,ccobn,bit_width,,8,
ftfc,fccoba,,address_offset,,0xD,
ftfc,fccoba,,reset_value,,0,
ftfc,fccoba,,size,,8,
ftfc,fccoba,ccobn,bit_offset,,0,
ftfc,fccoba,ccobn,bit_width,,8,
ftfc,fccobb,,address_offset,,0xC,
ftfc,fccobb,,reset_value,,0,
ftfc,fccobb,,size,,8,
ftfc,fccobb,ccobn,bit_offset,,0,
ftfc,fccobb,ccobn,bit_width,,8,
ftfc,fcnfg,,address_offset,,0x1,
ftfc,fcnfg,,reset_value,,0x2,
ftfc,fcnfg,,size,,8,
ftfc,fcnfg,ccie,bit_offset,,7,
ftfc,fcnfg,ccie,bit_width,,1,
ftfc,fcnfg,eeerdy,bit_offset,,0,
ftfc,fcnfg,eeerdy,bit_width,,1,
ftfc,fcnfg,ersareq,bit_offset,,5,
ftfc,fcnfg,ersareq,bit_width,,1,
ftfc,fcnfg,erssusp,bit_offset,,4,
ftfc,fcnfg,erssusp,bit_width,,1,
ftfc,fcnfg,ramrdy,bit_offset,,1,
ftfc,fcnfg,ramrdy,bit_width,,1,
ftfc,fcnfg,rdcollie,bit_offset,,6,
ftfc,fcnfg,rdcollie,bit_width,,1,
ftfc,fdprot,,address_offset,,0x17,
ftfc,fdprot,,reset_value,,0,
ftfc,fdprot,,size,,8,
ftfc,fdprot,dprot,bit_offset,,0,
ftfc,fdprot,dprot,bit_width,,8,
ftfc,feprot,,address_offset,,0x16,
ftfc,feprot,,reset_value,,0,
ftfc,feprot,,size,,8,
ftfc,feprot,eprot,bit_offset,,0,
ftfc,feprot,eprot,bit_width,,8,
ftfc,fercnfg,,address_offset,,0x2F,
ftfc,fercnfg,,reset_value,,0,
ftfc,fercnfg,,size,,8,
ftfc,fercnfg,dfdie,bit_offset,,1,
ftfc,fercnfg,dfdie,bit_width,,1,
ftfc,fercnfg,fdfd,bit_offset,,5,
ftfc,fercnfg,fdfd,bit_width,,1,
ftfc,ferstat,,address_offset,,0x2E,
ftfc,ferstat,,reset_value,,0,
ftfc,ferstat,,size,,8,
ftfc,ferstat,dfdif,bit_offset,,1,
ftfc,ferstat,dfdif,bit_width,,1,
ftfc,fprot0,,address_offset,,0x13,
ftfc,fprot0,,reset_value,,0,
ftfc,fprot0,,size,,8,
ftfc,fprot0,prot,bit_offset,,0,
ftfc,fprot0,prot,bit_width,,8,
ftfc,fprot1,,address_offset,,0x12,
ftfc,fprot1,,reset_value,,0,
ftfc,fprot1,,size,,8,
ftfc,fprot1,prot,bit_offset,,0,
ftfc,fprot1,prot,bit_width,,8,
ftfc,fprot2,,address_offset,,0x11,
ftfc,fprot2,,reset_value,,0,
ftfc,fprot2,,size,,8,
ftfc,fprot2,prot,bit_offset,,0,
ftfc,fprot2,prot,bit_width,,8,
ftfc,fprot3,,address_offset,,0x10,
ftfc,fprot3,,reset_value,,0,
ftfc,fprot3,,size,,8,
ftfc,fprot3,prot,bit_offset,,0,
ftfc,fprot3,prot,bit_width,,8,
ftfc,fsec,,address_offset,,0x2,
ftfc,fsec,,reset_value,,0,
ftfc,fsec,,size,,8,
ftfc,fsec,fslacc,bit_offset,,2,
ftfc,fsec,fslacc,bit_width,,2,
ftfc,fsec,keyen,bit_offset,,6,
ftfc,fsec,keyen,bit_width,,2,
ftfc,fsec,meen,bit_offset,,4,
ftfc,fsec,meen,bit_width,,2,
ftfc,fsec,sec,bit_offset,,0,
ftfc,fsec,sec,bit_width,,2,
ftfc,fstat,,address_offset,,0,
ftfc,fstat,,reset_value,,0x80,
ftfc,fstat,,size,,8,
ftfc,fstat,accerr,bit_offset,,5,
ftfc,fstat,accerr,bit_width,,1,
ftfc,fstat,ccif,bit_offset,,7,
ftfc,fstat,ccif,bit_width,,1,
ftfc,fstat,fpviol,bit_offset,,4,
ftfc,fstat,fpviol,bit_width,,1,
ftfc,fstat,mgstat0,bit_offset,,0,
ftfc,fstat,mgstat0,bit_width,,1,
ftfc,fstat,rdcolerr,bit_offset,,6,
ftfc,fstat,rdcolerr,bit_width,,1,
ftm0,fltctrl,,address_offset,,0x7C,
ftm0,fltctrl,,reset_value,,0,
ftm0,fltctrl,,size,,32,
ftm0,fltctrl,fault0en,bit_offset,,0,0
ftm0,fltctrl,fault0en,bit_width,,1,1
ftm0,fltctrl,fault1en,bit_offset,,1,1
ftm0,fltctrl,fault1en,bit_width,,1,1
ftm0,fltctrl,fault2en,bit_offset,,2,2
ftm0,fltctrl,fault2en,bit_width,,1,1
ftm0,fltctrl,fault3en,bit_offset,,3,3
ftm0,fltctrl,fault3en,bit_width,,1,1
ftm0,fltctrl,ffltr0en,bit_offset,,4,4
ftm0,fltctrl,ffltr0en,bit_width,,1,1
ftm0,fltctrl,ffltr1en,bit_offset,,5,5
ftm0,fltctrl,ffltr1en,bit_width,,1,1
ftm0,fltctrl,ffltr2en,bit_offset,,6,
ftm0,fltctrl,ffltr2en,bit_width,,1,
ftm0,fltctrl,ffltr3en,bit_offset,,7,
ftm0,fltctrl,ffltr3en,bit_width,,1,
ftm0,fltctrl,ffval,bit_offset,,8,
ftm0,fltctrl,ffval,bit_width,,4,
ftm0,fltctrl,fstate,bit_offset,,15,
ftm0,fltctrl,fstate,bit_width,,1,
ftm0,fltpol,,address_offset,,0x88,
ftm0,fltpol,,reset_value,,0,
ftm0,fltpol,,size,,32,
ftm0,fltpol,flt0pol,bit_offset,,0,0
ftm0,fltpol,flt0pol,bit_width,,1,1
ftm0,fltpol,flt1pol,bit_offset,,1,1
ftm0,fltpol,flt1pol,bit_width,,1,1
ftm0,fltpol,flt2pol,bit_offset,,2,2
ftm0,fltpol,flt2pol,bit_width,,1,1
ftm0,fltpol,flt3pol,bit_offset,,3,
ftm0,fltpol,flt3pol,bit_width,,1,
ftm0,fms,,address_offset,,0x74,
ftm0,fms,,reset_value,,0,
ftm0,fms,,size,,32,
ftm0,fms,faultf0,bit_offset,,0,0
ftm0,fms,faultf0,bit_width,,1,1
ftm0,fms,faultf1,bit_offset,,1,1
ftm0,fms,faultf1,bit_width,,1,1
ftm0,fms,faultf2,bit_offset,,2,2
ftm0,fms,faultf2,bit_width,,1,1
ftm0,fms,faultf3,bit_offset,,3,3
ftm0,fms,faultf3,bit_width,,1,1
ftm0,fms,faultin,bit_offset,,5,5
ftm0,fms,faultin,bit_width,,1,1
ftm0,fms,wpen,bit_offset,,6,6
ftm0,fms,wpen,bit_width,,1,1
ftm0,fms,faultf,bit_offset,,7,
ftm0,fms,faultf,bit_width,,1,
ftm0,c0sc,,address_offset,,0xC,
ftm0,c0sc,,reset_value,,0,
ftm0,c0sc,,size,,32,
ftm0,c0sc,chf,bit_offset,,7,
ftm0,c0sc,chf,bit_width,,1,
ftm0,c0sc,chie,bit_offset,,6,
ftm0,c0sc,chie,bit_width,,1,
ftm0,c0sc,chis,bit_offset,,9,
ftm0,c0sc,chis,bit_width,,1,
ftm0,c0sc,chov,bit_offset,,10,
ftm0,c0sc,chov,bit_width,,1,
ftm0,c0sc,dma,bit_offset,,0,
ftm0,c0sc,dma,bit_width,,1,
ftm0,c0sc,elsa,bit_offset,,2,
ftm0,c0sc,elsa,bit_width,,1,
ftm0,c0sc,elsb,bit_offset,,3,
ftm0,c0sc,elsb,bit_width,,1,
ftm0,c0sc,icrst,bit_offset,,1,
ftm0,c0sc,icrst,bit_width,,1,
ftm0,c0sc,msa,bit_offset,,4,
ftm0,c0sc,msa,bit_width,,1,
ftm0,c0sc,msb,bit_offset,,5,
ftm0,c0sc,msb,bit_width,,1,
ftm0,c0sc,trigmode,bit_offset,,8,
ftm0,c0sc,trigmode,bit_width,,1,
ftm0,c0v,,address_offset,,0x10,
ftm0,c0v,,reset_value,,0,
ftm0,c0v,,size,,32,
ftm0,c0v,val,bit_offset,,0,
ftm0,c0v,val,bit_width,,16,
ftm0,c0v_mirror,,address_offset,,0x204,
ftm0,c0v_mirror,,reset_value,,0,
ftm0,c0v_mirror,,size,,32,
ftm0,c0v_mirror,fracval,bit_offset,,11,
ftm0,c0v_mirror,fracval,bit_width,,5,
ftm0,c0v_mirror,val,bit_offset,,16,
ftm0,c0v_mirror,val,bit_width,,16,
ftm0,c1sc,,address_offset,,0x14,
ftm0,c1sc,,reset_value,,0,
ftm0,c1sc,,size,,32,
ftm0,c1sc,chf,bit_offset,,7,
ftm0,c1sc,chf,bit_width,,1,
ftm0,c1sc,chie,bit_offset,,6,
ftm0,c1sc,chie,bit_width,,1,
ftm0,c1sc,chis,bit_offset,,9,
ftm0,c1sc,chis,bit_width,,1,
ftm0,c1sc,chov,bit_offset,,10,
ftm0,c1sc,chov,bit_width,,1,
ftm0,c1sc,dma,bit_offset,,0,
ftm0,c1sc,dma,bit_width,,1,
ftm0,c1sc,elsa,bit_offset,,2,
ftm0,c1sc,elsa,bit_width,,1,
ftm0,c1sc,elsb,bit_offset,,3,
ftm0,c1sc,elsb,bit_width,,1,
ftm0,c1sc,icrst,bit_offset,,1,
ftm0,c1sc,icrst,bit_width,,1,
ftm0,c1sc,msa,bit_offset,,4,
ftm0,c1sc,msa,bit_width,,1,
ftm0,c1sc,msb,bit_offset,,5,
ftm0,c1sc,msb,bit_width,,1,
ftm0,c1sc,trigmode,bit_offset,,8,
ftm0,c1sc,trigmode,bit_width,,1,
ftm0,c1v,,address_offset,,0x18,
ftm0,c1v,,reset_value,,0,
ftm0,c1v,,size,,32,
ftm0,c1v,val,bit_offset,,0,
ftm0,c1v,val,bit_width,,16,
ftm0,c1v_mirror,,address_offset,,0x208,
ftm0,c1v_mirror,,reset_value,,0,
ftm0,c1v_mirror,,size,,32,
ftm0,c1v_mirror,fracval,bit_offset,,11,
ftm0,c1v_mirror,fracval,bit_width,,5,
ftm0,c1v_mirror,val,bit_offset,,16,
ftm0,c1v_mirror,val,bit_width,,16,
ftm0,c2sc,,address_offset,,0x1C,
ftm0,c2sc,,reset_value,,0,
ftm0,c2sc,,size,,32,
ftm0,c2sc,chf,bit_offset,,7,
ftm0,c2sc,chf,bit_width,,1,
ftm0,c2sc,chie,bit_offset,,6,
ftm0,c2sc,chie,bit_width,,1,
ftm0,c2sc,chis,bit_offset,,9,
ftm0,c2sc,chis,bit_width,,1,
ftm0,c2sc,chov,bit_offset,,10,
ftm0,c2sc,chov,bit_width,,1,
ftm0,c2sc,dma,bit_offset,,0,
ftm0,c2sc,dma,bit_width,,1,
ftm0,c2sc,elsa,bit_offset,,2,
ftm0,c2sc,elsa,bit_width,,1,
ftm0,c2sc,elsb,bit_offset,,3,
ftm0,c2sc,elsb,bit_width,,1,
ftm0,c2sc,icrst,bit_offset,,1,
ftm0,c2sc,icrst,bit_width,,1,
ftm0,c2sc,msa,bit_offset,,4,
ftm0,c2sc,msa,bit_width,,1,
ftm0,c2sc,msb,bit_offset,,5,
ftm0,c2sc,msb,bit_width,,1,
ftm0,c2sc,trigmode,bit_offset,,8,
ftm0,c2sc,trigmode,bit_width,,1,
ftm0,c2v,,address_offset,,0x20,
ftm0,c2v,,reset_value,,0,
ftm0,c2v,,size,,32,
ftm0,c2v,val,bit_offset,,0,
ftm0,c2v,val,bit_width,,16,
ftm0,c2v_mirror,,address_offset,,0x20C,
ftm0,c2v_mirror,,reset_value,,0,
ftm0,c2v_mirror,,size,,32,
ftm0,c2v_mirror,fracval,bit_offset,,11,
ftm0,c2v_mirror,fracval,bit_width,,5,
ftm0,c2v_mirror,val,bit_offset,,16,
ftm0,c2v_mirror,val,bit_width,,16,
ftm0,c3sc,,address_offset,,0x24,
ftm0,c3sc,,reset_value,,0,
ftm0,c3sc,,size,,32,
ftm0,c3sc,chf,bit_offset,,7,
ftm0,c3sc,chf,bit_width,,1,
ftm0,c3sc,chie,bit_offset,,6,
ftm0,c3sc,chie,bit_width,,1,
ftm0,c3sc,chis,bit_offset,,9,
ftm0,c3sc,chis,bit_width,,1,
ftm0,c3sc,chov,bit_offset,,10,
ftm0,c3sc,chov,bit_width,,1,
ftm0,c3sc,dma,bit_offset,,0,
ftm0,c3sc,dma,bit_width,,1,
ftm0,c3sc,elsa,bit_offset,,2,
ftm0,c3sc,elsa,bit_width,,1,
ftm0,c3sc,elsb,bit_offset,,3,
ftm0,c3sc,elsb,bit_width,,1,
ftm0,c3sc,icrst,bit_offset,,1,
ftm0,c3sc,icrst,bit_width,,1,
ftm0,c3sc,msa,bit_offset,,4,
ftm0,c3sc,msa,bit_width,,1,
ftm0,c3sc,msb,bit_offset,,5,
ftm0,c3sc,msb,bit_width,,1,
