peripheral_name, register_name, field_name, key, input_tokens, cached_tokens, output_tokens, reasoning_tokens, total_tokens
afio, mapr2, tim15_remap, bit_offset, 5121, 0, 334, 0, 5455
afio, mapr2, tim15_remap, access, 5072, 0, 346, 0, 5418
afio, mapr2, tim15_remap, bit_width, 5094, 0, 292, 0, 5386
afio, mapr2, tim16_remap, bit_offset, 5127, 0, 271, 0, 5398
afio, mapr2, tim16_remap, access, 5103, 0, 307, 0, 5410
afio, mapr2, tim16_remap, bit_width, 5135, 0, 296, 0, 5431
afio, mapr2, tim17_remap, bit_offset, 5127, 0, 188, 0, 5315
afio, fibjl, tim17_remap, access, 5083, 0, 325, 0, 5408
afio, mapr2, tim17_remap, bit_width, 5080, 0, 218, 0, 5298
bkp, cr, , address_offset, 5089, 0, 307, 0, 5396
bkp, cr, , reset_value, 5074, 0, 145, 0, 5219
bkp, cr, , size, 5151, 0, 317, 0, 5468
bkp, cr, tpal, bit_offset, 5108, 0, 264, 0, 5372
bkp, gechqdpbzqt, tpal, access, 5113, 0, 234, 0, 5347
bkp, noqwnvxcj, tpal, bit_width, 5096, 0, 377, 0, 5473
bkp, cr, tpe, bit_offset, 5132, 0, 291, 0, 5423
bkp, cr, tpe, access, 5135, 0, 289, 0, 5424
bkp, cr, tpe, bit_width, 5132, 0, 273, 0, 5405
bkp, csr, , address_offset, 5125, 0, 206, 0, 5331
bkp, csr, , reset_value, 5074, 0, 258, 0, 5332
bkp, csr, , size, 5161, 0, 285, 0, 5446
bkp, csr, tpie, bit_offset, 5179, 0, 296, 0, 5475
bkp, csr, tpie, access, 5152, 0, 477, 0, 5629
bkp, csr, tpie, bit_width, 5179, 0, 297, 0, 5476
bkp, csr, cte, bit_offset, 5143, 0, 258, 0, 5401
bkp, csr, cte, access, 5171, 0, 255, 0, 5426
bkp, csr, cte, bit_width, 5143, 0, 308, 0, 5451
bkp, wnvnstohpsj, cti, bit_offset, 5149, 0, 605, 0, 5754
bkp, csr, cti, access, 5172, 0, 263, 0, 5435
bkp, csr, cti, bit_width, 5144, 0, 228, 0, 5372
bkp, csr, tef, bit_offset, 5144, 0, 215, 0, 5359
bkp, csr, tef, access, 5176, 0, 417, 0, 5593
bkp, csr, tef, bit_width, 5144, 0, 286, 0, 5430
bkp, csr, tif, bit_offset, 5144, 0, 323, 0, 5467
bkp, csr, tif, access, 5182, 0, 417, 0, 5599
bkp, csr, tif, bit_width, 5144, 0, 253, 0, 5397
bkp, dr1, , address_offset, 5074, 0, 477, 0, 5551
bkp, dr1, , reset_value, 5075, 0, 298, 0, 5373
bkp, dr1, , size, 5108, 0, 271, 0, 5379
bkp, dr1, d, bit_offset, 5118, 0, 283, 0, 5401
bkp, dr1, d, access, 5112, 0, 411, 0, 5523
bkp, dr1, d, bit_width, 5118, 0, 248, 0, 5366
bkp, dr10, , address_offset, 5085, 0, 213, 0, 5298
bkp, dr10, , reset_value, 5118, 0, 241, 0, 5359
bkp, dr10, , size, 5153, 0, 274, 0, 5427
bkp, dr10, d, bit_offset, 5116, 0, 431, 0, 5547
bkp, dr10, d, access, 5126, 0, 473, 0, 5599
bkp, dr10, d, bit_width, 5116, 0, 249, 0, 5365
bkp, dr11, , address_offset, 5110, 0, 271, 0, 5381
bkp, dr11, , reset_value, 5126, 0, 288, 0, 5414
bkp, dr11, , size, 5156, 0, 187, 0, 5343
bkp, dr11, d, bit_offset, 5149, 0, 406, 0, 5555
bkp, dr11, d, access, 5113, 0, 327, 0, 5440
bkp, dr11, d, bit_width, 5116, 0, 257, 0, 5373
bkp, dr12, , address_offset, 5127, 0, 387, 0, 5514
bkp, dr12, , reset_value, 5128, 0, 226, 0, 5354
bkp, dr12, , size, 5171, 0, 247, 0, 5418
bkp, dr12, d, bit_offset, 5116, 0, 373, 0, 5489
bkp, dr12, d, access, 5117, 0, 383, 0, 5500
bkp, dr12, d, bit_width, 5163, 0, 344, 0, 5507
bkp, dr13, wsevcyzvitmx, address_offset, 5037, 0, 229, 0, 5266
bkp, dr13, , reset_value, 5171, 0, 236, 0, 5407
bkp, dr13, , size, 5143, 0, 275, 0, 5418
bkp, dr13, d, bit_offset, 5116, 0, 325, 0, 5441
bkp, dr13, d, access, 5113, 0, 389, 0, 5502
bkp, dr13, d, bit_width, 5149, 0, 237, 0, 5386
bkp, dr14, , address_offset, 4973, 0, 277, 0, 5250
bkp, yjnclmjcs, , reset_value, 5104, 0, 301, 0, 5405
bkp, dr14, ezmkpvrmtfh, size, 5163, 0, 252, 0, 5415
bkp, dr14, d, bit_offset, 5104, 0, 327, 0, 5431
bkp, dr14, d, access, 5113, 0, 506, 0, 5619
bkp, dr14, d, bit_width, 5104, 0, 324, 0, 5428
bkp, dr15, , address_offset, 5104, 0, 194, 0, 5298
bkp, dr15, , reset_value, 5106, 0, 349, 0, 5455
bkp, dr15, , size, 5126, 0, 259, 0, 5385
bkp, dr15, d, bit_offset, 5104, 0, 289, 0, 5393
bkp, dr15, d, access, 5101, 0, 357, 0, 5458
bkp, dr15, d, bit_width, 5089, 0, 290, 0, 5379
bkp, dr16, , address_offset, 5104, 0, 261, 0, 5365
bkp, dr16, , reset_value, 5100, 0, 175, 0, 5275
bkp, dr16, , size, 5156, 0, 250, 0, 5406
bkp, dr16, d, bit_offset, 5118, 0, 398, 0, 5516
bkp, dr16, d, access, 5128, 0, 456, 0, 5584
bkp, dr16, d, bit_width, 5118, 0, 255, 0, 5373
bkp, dr17, , address_offset, 5088, 0, 207, 0, 5295
bkp, dr17, , reset_value, 5126, 0, 180, 0, 5306
bkp, dr17, , size, 5108, 0, 377, 0, 5485
bkp, dr17, d, bit_offset, 5118, 0, 380, 0, 5498
bkp, zppowkhxd, d, access, 5031, 0, 331, 0, 5362
bkp, dr17, d, bit_width, 5013, 0, 367, 0, 5380
bkp, dr18, , address_offset, 5039, 0, 258, 0, 5297
bkp, dr18, , reset_value, 5120, 0, 348, 0, 5468
bkp, dr18, , size, 5156, 0, 338, 0, 5494
bkp, dr18, d, bit_offset, 5104, 0, 434, 0, 5538
bkp, dr18, d, access, 5080, 0, 295, 0, 5375
bkp, dr18, d, bit_width, 5104, 0, 252, 0, 5356
bkp, dr19, , address_offset, 5105, 0, 183, 0, 5288
bkp, dr19, , reset_value, 5143, 0, 226, 0, 5369
bkp, dr19, , size, 5156, 0, 219, 0, 5375
bkp, dr19, d, bit_offset, 5104, 0, 348, 0, 5452
bkp, dr19, d, access, 5126, 0, 324, 0, 5450
bkp, dr19, d, bit_width, 5104, 0, 372, 0, 5476
yeqa, dr2, , address_offset, 5075, 0, 308, 0, 5383
bkp, dr2, , reset_value, 5105, 0, 226, 0, 5331
bkp, dr2, , size, 5155, 0, 257, 0, 5412
bkp, dr2, d, bit_offset, 5118, 0, 304, 0, 5422
bkp, dr2, d, access, 5057, 0, 456, 0, 5513
bkp, dr2, d, bit_width, 5118, 0, 230, 0, 5348
bkp, dr20, , address_offset, 5104, 0, 315, 0, 5419
bkp, dr20, , reset_value, 5100, 0, 295, 0, 5395
bkp, dr20, , size, 5156, 0, 501, 0, 5657
bkp, dr20, d, bit_offset, 5104, 0, 382, 0, 5486
bkp, dr20, d, access, 5090, 0, 425, 0, 5515
bkp, dr20, d, bit_width, 5104, 0, 174, 0, 5278
bkp, dr3, , address_offset, 5101, 0, 224, 0, 5325
bkp, dr3, , reset_value, 5146, 0, 362, 0, 5508
imhv, dr3, , size, 5002, 0, 297, 0, 5299
bkp, dr3, d, bit_offset, 5116, 0, 431, 0, 5547
bkp, dr3, d, access, 5090, 0, 402, 0, 5492
bkp, dr3, d, bit_width, 5116, 0, 280, 0, 5396
bkp, dr4, , address_offset, 5101, 0, 165, 0, 5266
bkp, dr4, xqntmcbr, reset_value, 5081, 0, 366, 0, 5447
bkp, dr4, , size, 5108, 0, 373, 0, 5481
bkp, dr4, d, bit_offset, 5116, 0, 368, 0, 5484
bkp, dr4, d, access, 5126, 0, 512, 0, 5638
bkp, dr4, d, bit_width, 5116, 0, 271, 0, 5387
bkp, dr5, , address_offset, 5058, 0, 216, 0, 5274
bkp, dr5, , reset_value, 5101, 0, 206, 0, 5307
bkp, dr5, , size, 5141, 0, 249, 0, 5390
bkp, dr5, d, bit_offset, 5118, 0, 286, 0, 5404
bkp, dr5, d, access, 5105, 0, 550, 0, 5655
bkp, dr5, d, bit_width, 5139, 0, 333, 0, 5472
bkp, dr6, , address_offset, 5018, 0, 259, 0, 5277
bkp, dr6, , reset_value, 5118, 0, 230, 0, 5348
bkp, dr6, , size, 5108, 0, 303, 0, 5411
bkp, dr6, d, bit_offset, 5116, 0, 274, 0, 5390
bkp, dr6, d, access, 5105, 0, 517, 0, 5622
bkp, dr6, d, bit_width, 5104, 0, 287, 0, 5391
bkp, dr7, , address_offset, 5101, 0, 341, 0, 5442
bkp, dr7, , reset_value, 5144, 0, 271, 0, 5415
ctuhkod, dr7, , size, 5044, 0, 306, 0, 5350
bkp, dr7, d, bit_offset, 5116, 0, 393, 0, 5509
bkp, dr7, d, access, 5113, 0, 565, 0, 5678
ssxintxksr, dr7, d, bit_width, 5069, 0, 313, 0, 5382
bkp, dr8, , address_offset, 5101, 0, 162, 0, 5263
bkp, dr8, , reset_value, 5087, 0, 165, 0, 5252
bkp, dr8, , size, 5153, 0, 229, 0, 5382
bkp, dr8, d, bit_offset, 5116, 0, 339, 0, 5455
bkp, dr8, d, access, 5080, 0, 391, 0, 5471
bkp, dr8, d, bit_width, 5149, 0, 346, 0, 5495
bkp, dr9, , address_offset, 5086, 0, 225, 0, 5311
bkp, dr9, , reset_value, 5075, 0, 202, 0, 5277
bkp, dr9, , size, 5153, 0, 227, 0, 5380
bkp, dr9, d, bit_offset, 5116, 0, 495, 0, 5611
wscmatzsjna, dr9, d, access, 4976, 0, 332, 0, 5308
bkp, dr9, d, bit_width, 5149, 0, 314, 0, 5463
bkp, rtccr, , address_offset, 5001, 0, 294, 0, 5295
bkp, rtccr, , reset_value, 5076, 0, 180, 0, 5256
bkp, rtccr, , size, 5123, 0, 328, 0, 5451
bkp, rtccr, cal, bit_offset, 5092, 0, 292, 0, 5384
bkp, rtccr, cal, access, 5119, 0, 284, 0, 5403
bkp, rtccr, cal, bit_width, 5123, 0, 429, 0, 5552
bkp, rtccr, cco, bit_offset, 5092, 0, 457, 0, 5549
bkp, rtccr, cco, access, 5092, 0, 275, 0, 5367
bkp, rtccr, cco, bit_width, 5104, 0, 360, 0, 5464
bkp, rtccr, asoe, bit_offset, 5123, 0, 331, 0, 5454
bkp, rtccr, asoe, access, 5093, 0, 383, 0, 5476
bkp, rtccr, asoe, bit_width, 5087, 0, 308, 0, 5395
bkp, rtccr, asos, bit_offset, 5098, 0, 348, 0, 5446
bkp, rtccr, asos, access, 5133, 0, 312, 0, 5445
bkp, rtccr, asos, bit_width, 5104, 0, 327, 0, 5431
cec, cfgr, , address_offset, 5091, 0, 296, 0, 5387
cec, cfgr, , reset_value, 5116, 0, 210, 0, 5326
cec, cfgr, , size, 5116, 0, 419, 0, 5535
cec, cfgr, bpem, bit_offset, 5093, 0, 223, 0, 5316
cec, cfgr, bpem, access, 5023, 0, 302, 0, 5325
cec, cfgr, bpem, bit_width, 5108, 0, 276, 0, 5384
cec, cfgr, btem, bit_offset, 5087, 0, 424, 0, 5511
cec, cfgr, btem, access, 5075, 0, 307, 0, 5382
cec, cfgr, btem, bit_width, 5087, 0, 250, 0, 5337
cec, cfgr, ie, bit_offset, 5073, 0, 228, 0, 5301
cec, lclmnwrga, ie, access, 4995, 0, 610, 0, 5605
cec, cfgr, ie, bit_width, 5073, 0, 232, 0, 5305
cec, uqi, pe, bit_offset, 5107, 0, 921, 0, 6028
cec, cfgr, pe, access, 5062, 0, 229, 0, 5291
cec, cfgr, pe, bit_width, 5093, 0, 293, 0, 5386
cec, csr, , address_offset, 5083, 0, 168, 0, 5251
cec, csr, , reset_value, 5107, 0, 447, 0, 5554
cec, csr, , size, 5015, 0, 296, 0, 5311
cec, csr, tbtrf, bit_offset, 5109, 0, 314, 0, 5423
cec, csr, tbtrf, access, 5127, 0, 295, 0, 5422
cec, ffzcmpkmxons, tbtrf, bit_width, 5114, 0, 365, 0, 5479
cec, csr, teom, bit_offset, 5117, 0, 211, 0, 5328
cec, csr, teom, access, 5125, 0, 324, 0, 5449
cec, csr, teom, bit_width, 5117, 0, 239, 0, 5356
cec, csr, terr, bit_offset, 5116, 0, 189, 0, 5305
cec, csr, terr, access, 5101, 0, 374, 0, 5475
cec, csr, terr, bit_width, 5116, 0, 333, 0, 5449
cec, csr, tsom, bit_offset, 5117, 0, 260, 0, 5377
cec, csr, tsom, access, 5120, 0, 646, 0, 5766
cec, csr, tsom, bit_width, 5117, 0, 232, 0, 5349
cec, csr, rbtf, bit_offset, 5149, 0, 264, 0, 5413
cec, csr, rbtf, access, 5149, 0, 241, 0, 5390
cec, csr, rbtf, bit_width, 5149, 0, 369, 0, 5518
cec, csr, reom, bit_offset, 5136, 0, 250, 0, 5386
cec, csr, reom, access, 5086, 0, 400, 0, 5486
cec, csr, reom, bit_width, 5136, 0, 506, 0, 5642
cec, csr, rerr, bit_offset, 5108, 0, 210, 0, 5318
cec, csr, rerr, access, 5108, 0, 298, 0, 5406
cec, csr, rerr, bit_width, 5108, 0, 261, 0, 5369
cec, csr, rsom, bit_offset, 5136, 0, 192, 0, 5328
cec, csr, rsom, access, 5136, 0, 280, 0, 5416
zqwwc, csr, rsom, bit_width, 5019, 0, 323, 0, 5342
hidk, esr, , address_offset, 4997, 0, 288, 0, 5285
cec, esr, , reset_value, 5087, 0, 207, 0, 5294
cec, esr, , size, 5094, 0, 387, 0, 5481
cec, esr, acke, bit_offset, 5108, 0, 232, 0, 5340
cec, esr, acke, access, 5103, 0, 321, 0, 5424
cec, esr, acke, bit_width, 5108, 0, 439, 0, 5547
cec, esr, bpe, bit_offset, 5117, 0, 278, 0, 5395
cec, esr, bpe, access, 5114, 0, 452, 0, 5566
cec, esr, bpe, bit_width, 5117, 0, 329, 0, 5446
cec, esr, bte, bit_offset, 5084, 0, 322, 0, 5406
cec, esr, bte, access, 5107, 0, 238, 0, 5345
cec, esr, bte, bit_width, 5114, 0, 371, 0, 5485
cec, esr, line, bit_offset, 5094, 0, 306, 0, 5400
cec, esr, line, access, 5106, 0, 346, 0, 5452
cec, esr, line, bit_width, 5004, 0, 221, 0, 5225
cec, esr, rbtfe, bit_offset, 5109, 0, 262, 0, 5371
cec, esr, rbtfe, access, 5109, 0, 536, 0, 5645
cec, esr, rbtfe, bit_width, 5109, 0, 399, 0, 5508
cec, esr, sbe, bit_offset, 5108, 0, 348, 0, 5456
cec, esr, sbe, access, 5086, 0, 410, 0, 5496
cec, esr, sbe, bit_width, 5108, 0, 363, 0, 5471
cec, esr, tbtfe, bit_offset, 5109, 0, 265, 0, 5374
cec, esr, tbtfe, access, 5088, 0, 402, 0, 5490
cec, esr, tbtfe, bit_width, 5109, 0, 381, 0, 5490
cec, oar, , address_offset, 5115, 0, 213, 0, 5328
cec, oar, , reset_value, 5108, 0, 226, 0, 5334
cec, oar, yhxvxvutcv, size, 5016, 0, 325, 0, 5341
cec, oar, oa, bit_offset, 5086, 0, 316, 0, 5402
cec, mzpmnmywoj, oa, access, 4975, 0, 436, 0, 5411
cec, oar, oa, bit_width, 5086, 0, 274, 0, 5360
cec, rxd, , address_offset, 5060, 0, 188, 0, 5248
cec, rxd, , reset_value, 5108, 0, 271, 0, 5379
cec, oyxdecllrlq, , size, 5013, 0, 323, 0, 5336
cec, rxd, rxd, bit_offset, 5026, 0, 317, 0, 5343
cec, rxd, rxd, access, 5023, 0, 190, 0, 5213
cec, rxd, rxd, bit_width, 5033, 0, 209, 0, 5242
cec, txd, , address_offset, 5073, 0, 286, 0, 5359
cec, txd, , reset_value, 5075, 0, 296, 0, 5371
cec, txd, , size, 5017, 0, 286, 0, 5303
cec, txd, txd, bit_offset, 5026, 0, 423, 0, 5449
cec, txd, txd, access, 5001, 0, 244, 0, 5245
fvtcmx, txd, txd, bit_width, 5027, 0, 457, 0, 5484
cec, pres, , address_offset, 5071, 0, 179, 0, 5250
cec, pres, , reset_value, 5014, 0, 203, 0, 5217
cec, pres, , size, 5034, 0, 413, 0, 5447
cec, pres, presc, bit_offset, 5099, 0, 430, 0, 5529
cec, pres, presc, access, 5003, 0, 327, 0, 5330
cec, pres, presc, bit_width, 5067, 0, 309, 0, 5376
crc, cr, , address_offset, 5169, 0, 269, 0, 5438
crc, cr, , reset_value, 5177, 0, 175, 0, 5352
crc, cr, , size, 5161, 0, 293, 0, 5454
crc, cr, kotd, bit_offset, 5175, 0, 260, 0, 5435
crc, cr, reset, access, 5146, 0, 404, 0, 5550
crc, daizb, reset, bit_width, 5154, 0, 316, 0, 5470
crc, dr, , address_offset, 5120, 0, 266, 0, 5386
crc, dr, , reset_value, 5130, 0, 162, 0, 5292
crc, dr, , size, 5140, 0, 141, 0, 5281
crc, dr, dr, bit_offset, 5120, 0, 326, 0, 5446
crc, dr, dr, access, 5127, 0, 252, 0, 5379
crc, dr, dr, bit_width, 5158, 0, 237, 0, 5395
crc, idr, , address_offset, 5146, 0, 196, 0, 5342
crc, skcfkrepm, , reset_value, 5182, 0, 227, 0, 5409
crc, idr, , size, 5130, 0, 285, 0, 5415
crc, idr, idr, bit_offset, 5146, 0, 291, 0, 5437
crc, idr, idr, access, 5126, 0, 277, 0, 5403
crc, idr, idr, bit_width, 5146, 0, 322, 0, 5468
dac, cr, , address_offset, 5142, 0, 233, 0, 5375
dac, dqp, , reset_value, 5149, 0, 311, 0, 5460
dac, cr, , size, 5042, 0, 266, 0, 5308
dac, cr, boff1, bit_offset, 5194, 0, 280, 0, 5474
dac, cr, boff1, access, 5125, 0, 278, 0, 5403
dac, cr, boff1, bit_width, 5194, 0, 321, 0, 5515
dac, cr, boff2, bit_offset, 5190, 0, 149, 0, 5339
dac, cr, boff2, access, 5131, 0, 206, 0, 5337
dac, cr, boff2, bit_width, 5190, 0, 455, 0, 5645
dac, cr, dmaen1, bit_offset, 5194, 0, 232, 0, 5426
dac, cr, dmaen1, access, 5135, 0, 252, 0, 5387
dac, cr, dmaen1, bit_width, 5194, 0, 325, 0, 5519
