peripheral,register,field_name,key,correct_value,svd_value,agent_value
bkp,rtccr,cco,bit_offset,7,7,7
bkp,rtccr,cco,bit_width,1,1,1
bkp,rtccr,asoe,bit_offset,8,8,
bkp,rtccr,asoe,bit_width,1,1,
bkp,rtccr,asos,bit_offset,9,9,
bkp,rtccr,asos,bit_width,1,1,
cec,cfgr,,address_offset,0x0,0x0,
cec,cfgr,,reset_value,0x00000000,0x00000000,
cec,cfgr,,size,32,32,
cec,cfgr,bpem,bit_offset,3,3,3
cec,cfgr,bpem,bit_width,1,1,1
cec,cfgr,btem,bit_offset,2,2,2
cec,cfgr,btem,bit_width,1,1,1
cec,cfgr,ie,bit_offset,1,1,1
cec,cfgr,ie,bit_width,1,1,1
cec,cfgr,pe,bit_offset,0,0,0
cec,cfgr,pe,bit_width,1,1,1
cec,csr,,address_offset,0x10,0x10,
cec,csr,,reset_value,0x00000000,0x00000000,
cec,csr,,size,32,32,
cec,csr,tbtrf,bit_offset,3,3,3
cec,csr,tbtrf,bit_width,1,1,1
cec,csr,teom,bit_offset,1,1,1
cec,csr,teom,bit_width,1,1,1
cec,csr,terr,bit_offset,2,2,2
cec,csr,terr,bit_width,1,1,1
cec,csr,tsom,bit_offset,0,0,0
cec,csr,tsom,bit_width,1,1,1
cec,csr,rbtf,bit_offset,7,7,
cec,csr,rbtf,bit_width,1,1,
cec,csr,reom,bit_offset,5,5,
cec,csr,reom,bit_width,1,1,
cec,csr,rerr,bit_offset,6,6,
cec,csr,rerr,bit_width,1,1,
cec,csr,rsom,bit_offset,4,4,
cec,csr,rsom,bit_width,1,1,
cec,esr,,address_offset,0xC,0xC,
cec,esr,,reset_value,0x00000000,0x00000000,
cec,esr,,size,32,32,
cec,esr,acke,bit_offset,4,4,
cec,esr,acke,bit_width,1,1,
cec,esr,bpe,bit_offset,1,1,
cec,esr,bpe,bit_width,1,1,
cec,esr,bte,bit_offset,0,0,
cec,esr,bte,bit_width,1,1,
cec,esr,line,bit_offset,5,5,
cec,esr,line,bit_width,1,1,
cec,esr,rbtfe,bit_offset,2,2,
cec,esr,rbtfe,bit_width,1,1,
cec,esr,sbe,bit_offset,3,3,
cec,esr,sbe,bit_width,1,1,
cec,esr,tbtfe,bit_offset,6,6,
cec,esr,tbtfe,bit_width,1,1,
cec,oar,,address_offset,0x4,0x4,
cec,oar,,reset_value,0x00000000,0x00000000,
cec,oar,,size,32,32,
cec,oar,oa,bit_offset,0,0,
cec,oar,oa,bit_width,4,4,
cec,rxd,,address_offset,0x18,0x18,
cec,rxd,,reset_value,0x00000000,0x00000000,
cec,rxd,,size,32,32,
cec,rxd,rxd,bit_offset,0,0,
cec,rxd,rxd,bit_width,8,8,
cec,txd,,address_offset,0x14,0x14,
cec,txd,,reset_value,0x00000000,0x00000000,
cec,txd,,size,32,32,
cec,txd,txd,bit_offset,0,0,0
cec,txd,txd,bit_width,8,8,8
cec,pres,,address_offset,0x8,0x8,
cec,pres,,reset_value,0x00000000,0x00000000,
cec,pres,,size,32,32,
cec,pres,presc,bit_offset,0,0,
cec,pres,presc,bit_width,14,14,
crc,cr,,address_offset,0x8,0x8,
crc,cr,,reset_value,0x00000000,0x00000000,
crc,cr,,size,32,32,
crc,cr,reset,bit_offset,0,0,0
crc,cr,reset,bit_width,1,1,1
crc,dr,,address_offset,0x0,0x0,
crc,dr,,reset_value,0xFFFFFFFF,0xFFFFFFFF,
crc,dr,,size,32,32,
crc,dr,dr,bit_offset,0,0,
crc,dr,dr,bit_width,32,32,
crc,idr,,address_offset,0x4,0x4,
crc,idr,,reset_value,0x00000000,0x00000000,
crc,idr,,size,32,32,
crc,idr,idr,bit_offset,0,0,0
crc,idr,idr,bit_width,8,8,8
dac,cr,,address_offset,0x0,0x0,
dac,cr,,reset_value,0x00000000,0x00000000,
dac,cr,,size,32,32,
dac,cr,boff1,bit_offset,1,1,
dac,cr,boff1,bit_width,1,1,
dac,cr,boff2,bit_offset,17,17,
dac,cr,boff2,bit_width,1,1,
dac,cr,dmaen1,bit_offset,12,12,
dac,cr,dmaen1,bit_width,1,1,
dac,cr,dmaen2,bit_offset,28,28,
dac,cr,dmaen2,bit_width,1,1,
dac,cr,dmaudrie1,bit_offset,13,13,
dac,cr,dmaudrie1,bit_width,1,1,
dac,cr,dmaudrie2,bit_offset,29,29,
dac,cr,dmaudrie2,bit_width,1,1,
dac,cr,en1,bit_offset,0,0,
dac,cr,en1,bit_width,1,1,
dac,cr,en2,bit_offset,16,16,
dac,cr,en2,bit_width,1,1,
dac,cr,mamp1,bit_offset,8,8,
dac,cr,mamp1,bit_width,4,4,
dac,cr,mamp2,bit_offset,24,24,
dac,cr,mamp2,bit_width,4,4,
dac,cr,ten1,bit_offset,2,2,
dac,cr,ten1,bit_width,1,1,
dac,cr,ten2,bit_offset,18,18,
dac,cr,ten2,bit_width,1,1,
dac,cr,tsel1,bit_offset,3,3,
dac,cr,tsel1,bit_width,3,3,
dac,cr,tsel2,bit_offset,19,19,
dac,cr,tsel2,bit_width,3,3,
dac,cr,wave1,bit_offset,6,6,
dac,cr,wave1,bit_width,2,2,
dac,cr,wave2,bit_offset,22,22,
dac,cr,wave2,bit_width,2,2,
dac,dhr12l1,,address_offset,0xC,0xC,
dac,dhr12l1,,reset_value,0x00000000,0x00000000,
dac,dhr12l1,,size,32,32,
dac,dhr12l1,dacc1dhr,bit_offset,4,4,
dac,dhr12l1,dacc1dhr,bit_width,12,12,
dac,dhr12l2,,address_offset,0x18,0x18,
dac,dhr12l2,,reset_value,0x00000000,0x00000000,
dac,dhr12l2,,size,32,32,
dac,dhr12l2,dacc2dhr,bit_offset,4,4,4
dac,dhr12l2,dacc2dhr,bit_width,12,12,12
dac,dhr12ld,,address_offset,0x24,0x24,
dac,dhr12ld,,reset_value,0x00000000,0x00000000,
dac,dhr12ld,,size,32,32,
dac,dhr12ld,dacc1dhr,bit_offset,4,4,0
dac,dhr12ld,dacc1dhr,bit_width,12,12,12
dac,dhr12ld,dacc2dhr,bit_offset,20,20,16
dac,dhr12ld,dacc2dhr,bit_width,12,12,12
dac,dhr12r1,,address_offset,0x8,0x8,
dac,dhr12r1,,reset_value,0x00000000,0x00000000,
dac,dhr12r1,,size,32,32,
dac,dhr12r1,dacc1dhr,bit_offset,0,0,
dac,dhr12r1,dacc1dhr,bit_width,12,12,
dac,dhr12r2,,address_offset,0x14,0x14,
dac,dhr12r2,,reset_value,0x00000000,0x00000000,
dac,dhr12r2,,size,32,32,
dac,dhr12r2,dacc2dhr,bit_offset,0,0,0
dac,dhr12r2,dacc2dhr,bit_width,12,12,12
dac,dhr12rd,,address_offset,0x20,0x20,
dac,dhr12rd,,reset_value,0x00000000,0x00000000,
dac,dhr12rd,,size,32,32,
dac,dhr12rd,dacc1dhr,bit_offset,0,0,0
dac,dhr12rd,dacc1dhr,bit_width,12,12,12
dac,dhr12rd,dacc2dhr,bit_offset,16,16,16
dac,dhr12rd,dacc2dhr,bit_width,12,12,12
dac,dhr8r1,,address_offset,0x10,0x10,
dac,dhr8r1,,reset_value,0x00000000,0x00000000,
dac,dhr8r1,,size,32,32,
dac,dhr8r1,dacc1dhr,bit_offset,0,0,
dac,dhr8r1,dacc1dhr,bit_width,8,8,
dac,dhr8r2,,address_offset,0x1C,0x1C,
dac,dhr8r2,,reset_value,0x00000000,0x00000000,
dac,dhr8r2,,size,32,32,
dac,dhr8r2,dacc2dhr,bit_offset,0,0,0
dac,dhr8r2,dacc2dhr,bit_width,8,8,8
dac,dhr8rd,,address_offset,0x28,0x28,
dac,dhr8rd,,reset_value,0x00000000,0x00000000,
dac,dhr8rd,,size,32,32,
dac,dhr8rd,dacc1dhr,bit_offset,0,0,
dac,dhr8rd,dacc1dhr,bit_width,8,8,
dac,dhr8rd,dacc2dhr,bit_offset,8,8,
dac,dhr8rd,dacc2dhr,bit_width,8,8,
dac,dor1,,address_offset,0x2C,0x2C,
dac,dor1,,reset_value,0x00000000,0x00000000,
dac,dor1,,size,32,32,
dac,dor1,dacc1dor,bit_offset,0,0,0
dac,dor1,dacc1dor,bit_width,12,12,12
dac,dor2,,address_offset,0x30,0x30,
dac,dor2,,reset_value,0x00000000,0x00000000,
dac,dor2,,size,32,32,
dac,dor2,dacc2dor,bit_offset,0,0,
dac,dor2,dacc2dor,bit_width,12,12,
dac,sr,,address_offset,0x34,0x34,
dac,sr,,reset_value,0x00000000,0x00000000,
dac,sr,,size,32,32,
dac,sr,dmaudr1,bit_offset,13,13,13
dac,sr,dmaudr1,bit_width,1,1,1
dac,sr,dmaudr2,bit_offset,29,29,29
dac,sr,dmaudr2,bit_width,1,1,1
dac,swtrigr,,address_offset,0x4,0x4,
dac,swtrigr,,reset_value,0x00000000,0x00000000,
dac,swtrigr,,size,32,32,
dac,swtrigr,swtrig1,bit_offset,0,0,
dac,swtrigr,swtrig1,bit_width,1,1,
dac,swtrigr,swtrig2,bit_offset,1,1,
dac,swtrigr,swtrig2,bit_width,1,1,
exti,emr,,address_offset,0x4,0x4,
exti,emr,,reset_value,0x00000000,0x00000000,
exti,emr,,size,32,32,
exti,emr,mr0,bit_offset,0,0,
exti,emr,mr0,bit_width,1,1,
exti,emr,mr1,bit_offset,1,1,
exti,emr,mr1,bit_width,1,1,
exti,emr,mr10,bit_offset,10,10,
exti,emr,mr10,bit_width,1,1,
exti,emr,mr11,bit_offset,11,11,
exti,emr,mr11,bit_width,1,1,
exti,emr,mr12,bit_offset,12,12,
exti,emr,mr12,bit_width,1,1,
exti,emr,mr13,bit_offset,13,13,
exti,emr,mr13,bit_width,1,1,
exti,emr,mr14,bit_offset,14,14,
exti,emr,mr14,bit_width,1,1,
exti,emr,mr15,bit_offset,15,15,
exti,emr,mr15,bit_width,1,1,
exti,emr,mr16,bit_offset,16,16,
exti,emr,mr16,bit_width,1,1,
exti,emr,mr17,bit_offset,17,17,
exti,emr,mr17,bit_width,1,1,
exti,emr,mr2,bit_offset,2,2,
exti,emr,mr2,bit_width,1,1,
exti,emr,mr3,bit_offset,3,3,
exti,emr,mr3,bit_width,1,1,
exti,emr,mr4,bit_offset,4,4,
exti,emr,mr4,bit_width,1,1,
exti,emr,mr5,bit_offset,5,5,
exti,emr,mr5,bit_width,1,1,
exti,emr,mr6,bit_offset,6,6,
exti,emr,mr6,bit_width,1,1,
exti,emr,mr7,bit_offset,7,7,
exti,emr,mr7,bit_width,1,1,
exti,emr,mr8,bit_offset,8,8,
exti,emr,mr8,bit_width,1,1,
exti,emr,mr9,bit_offset,9,9,
exti,emr,mr9,bit_width,1,1,
exti,ftsr,,address_offset,0xC,0xC,
exti,ftsr,,reset_value,0x00000000,0x00000000,
exti,ftsr,,size,32,32,
exti,ftsr,tr0,bit_offset,0,0,
exti,ftsr,tr0,bit_width,1,1,
exti,ftsr,tr1,bit_offset,1,1,
exti,ftsr,tr1,bit_width,1,1,
exti,ftsr,tr10,bit_offset,10,10,
exti,ftsr,tr10,bit_width,1,1,
exti,ftsr,tr11,bit_offset,11,11,
exti,ftsr,tr11,bit_width,1,1,
exti,ftsr,tr12,bit_offset,12,12,
exti,ftsr,tr12,bit_width,1,1,
exti,ftsr,tr13,bit_offset,13,13,
exti,ftsr,tr13,bit_width,1,1,
exti,ftsr,tr14,bit_offset,14,14,
exti,ftsr,tr14,bit_width,1,1,
exti,ftsr,tr15,bit_offset,15,15,
exti,ftsr,tr15,bit_width,1,1,
exti,ftsr,tr16,bit_offset,16,16,
exti,ftsr,tr16,bit_width,1,1,
exti,ftsr,tr17,bit_offset,17,17,
exti,ftsr,tr17,bit_width,1,1,
exti,ftsr,tr2,bit_offset,2,2,
exti,ftsr,tr2,bit_width,1,1,
exti,ftsr,tr3,bit_offset,3,3,
exti,ftsr,tr3,bit_width,1,1,
exti,ftsr,tr4,bit_offset,4,4,
exti,ftsr,tr4,bit_width,1,1,
exti,ftsr,tr5,bit_offset,5,5,
exti,ftsr,tr5,bit_width,1,1,
exti,ftsr,tr6,bit_offset,6,6,
exti,ftsr,tr6,bit_width,1,1,
exti,ftsr,tr7,bit_offset,7,7,
exti,ftsr,tr7,bit_width,1,1,
exti,ftsr,tr8,bit_offset,8,8,
exti,ftsr,tr8,bit_width,1,1,
exti,ftsr,tr9,bit_offset,9,9,
exti,ftsr,tr9,bit_width,1,1,
exti,imr,,address_offset,0x0,0x0,
exti,imr,,reset_value,0x00000000,0x00000000,
exti,imr,,size,32,32,
exti,imr,mr0,bit_offset,0,0,
exti,imr,mr0,bit_width,1,1,
exti,imr,mr1,bit_offset,1,1,
exti,imr,mr1,bit_width,1,1,
exti,imr,mr10,bit_offset,10,10,
exti,imr,mr10,bit_width,1,1,
exti,imr,mr11,bit_offset,11,11,
exti,imr,mr11,bit_width,1,1,
exti,imr,mr12,bit_offset,12,12,
exti,imr,mr12,bit_width,1,1,
exti,imr,mr13,bit_offset,13,13,
exti,imr,mr13,bit_width,1,1,
exti,imr,mr14,bit_offset,14,14,
exti,imr,mr14,bit_width,1,1,
exti,imr,mr15,bit_offset,15,15,
exti,imr,mr15,bit_width,1,1,
exti,imr,mr16,bit_offset,16,16,
exti,imr,mr16,bit_width,1,1,
exti,imr,mr17,bit_offset,17,17,
exti,imr,mr17,bit_width,1,1,
exti,imr,mr2,bit_offset,2,2,
exti,imr,mr2,bit_width,1,1,
exti,imr,mr3,bit_offset,3,3,
exti,imr,mr3,bit_width,1,1,
exti,imr,mr4,bit_offset,4,4,
exti,imr,mr4,bit_width,1,1,
exti,imr,mr5,bit_offset,5,5,
exti,imr,mr5,bit_width,1,1,
exti,imr,mr6,bit_offset,6,6,
exti,imr,mr6,bit_width,1,1,
exti,imr,mr7,bit_offset,7,7,
exti,imr,mr7,bit_width,1,1,
exti,imr,mr8,bit_offset,8,8,
exti,imr,mr8,bit_width,1,1,
exti,imr,mr9,bit_offset,9,9,
exti,imr,mr9,bit_width,1,1,
exti,pr,,address_offset,0x14,0x14,
exti,pr,,reset_value,0x00000000,0x00000000,
exti,pr,,size,32,32,
exti,pr,pr0,bit_offset,0,0,
exti,pr,pr0,bit_width,1,1,
exti,pr,pr1,bit_offset,1,1,
exti,pr,pr1,bit_width,1,1,
exti,pr,pr10,bit_offset,10,10,
exti,pr,pr10,bit_width,1,1,
exti,pr,pr11,bit_offset,11,11,
exti,pr,pr11,bit_width,1,1,
exti,pr,pr12,bit_offset,12,12,
exti,pr,pr12,bit_width,1,1,
exti,pr,pr13,bit_offset,13,13,
exti,pr,pr13,bit_width,1,1,
exti,pr,pr14,bit_offset,14,14,
exti,pr,pr14,bit_width,1,1,
exti,pr,pr15,bit_offset,15,15,
exti,pr,pr15,bit_width,1,1,
exti,pr,pr16,bit_offset,16,16,
exti,pr,pr16,bit_width,1,1,
exti,pr,pr17,bit_offset,17,17,
exti,pr,pr17,bit_width,1,1,
exti,pr,pr2,bit_offset,2,2,
exti,pr,pr2,bit_width,1,1,
exti,pr,pr3,bit_offset,3,3,
exti,pr,pr3,bit_width,1,1,
exti,pr,pr4,bit_offset,4,4,
exti,pr,pr4,bit_width,1,1,
exti,pr,pr5,bit_offset,5,5,
exti,pr,pr5,bit_width,1,1,
exti,pr,pr6,bit_offset,6,6,
exti,pr,pr6,bit_width,1,1,
exti,pr,pr7,bit_offset,7,7,
exti,pr,pr7,bit_width,1,1,
exti,pr,pr8,bit_offset,8,8,
exti,pr,pr8,bit_width,1,1,
exti,pr,pr9,bit_offset,9,9,
exti,pr,pr9,bit_width,1,1,
exti,rtsr,,address_offset,0x8,0x8,
exti,rtsr,,reset_value,0x00000000,0x00000000,
exti,rtsr,,size,32,32,
exti,rtsr,tr0,bit_offset,0,0,
exti,rtsr,tr0,bit_width,1,1,
exti,rtsr,tr1,bit_offset,1,1,
exti,rtsr,tr1,bit_width,1,1,
exti,rtsr,tr10,bit_offset,10,10,
exti,rtsr,tr10,bit_width,1,1,
exti,rtsr,tr11,bit_offset,11,11,
exti,rtsr,tr11,bit_width,1,1,
exti,rtsr,tr12,bit_offset,12,12,
exti,rtsr,tr12,bit_width,1,1,
exti,rtsr,tr13,bit_offset,13,13,
exti,rtsr,tr13,bit_width,1,1,
exti,rtsr,tr14,bit_offset,14,14,
exti,rtsr,tr14,bit_width,1,1,
exti,rtsr,tr15,bit_offset,15,15,
exti,rtsr,tr15,bit_width,1,1,
exti,rtsr,tr16,bit_offset,16,16,
exti,rtsr,tr16,bit_width,1,1,
exti,rtsr,tr17,bit_offset,17,17,
exti,rtsr,tr17,bit_width,1,1,
exti,rtsr,tr2,bit_offset,2,2,
exti,rtsr,tr2,bit_width,1,1,
exti,rtsr,tr3,bit_offset,3,3,
exti,rtsr,tr3,bit_width,1,1,
exti,rtsr,tr4,bit_offset,4,4,
exti,rtsr,tr4,bit_width,1,1,
exti,rtsr,tr5,bit_offset,5,5,
exti,rtsr,tr5,bit_width,1,1,
exti,rtsr,tr6,bit_offset,6,6,
exti,rtsr,tr6,bit_width,1,1,
exti,rtsr,tr7,bit_offset,7,7,
exti,rtsr,tr7,bit_width,1,1,
exti,rtsr,tr8,bit_offset,8,8,
exti,rtsr,tr8,bit_width,1,1,
exti,rtsr,tr9,bit_offset,9,9,
exti,rtsr,tr9,bit_width,1,1,
exti,swier,,address_offset,0x10,0x10,
exti,swier,,reset_value,0x00000000,0x00000000,
