peripheral,register,field_name,key,correct_value,svd_value,agent_value
can,f0r2,fb26,bit_width,,1,
can,f0r2,fb27,bit_offset,,27,
can,f0r2,fb27,bit_width,,1,
can,f0r2,fb28,bit_offset,,28,
can,f0r2,fb28,bit_width,,1,
can,f0r2,fb29,bit_offset,,29,
can,f0r2,fb29,bit_width,,1,
can,f0r2,fb3,bit_offset,,3,
can,f0r2,fb3,bit_width,,1,
can,f0r2,fb30,bit_offset,,30,
can,f0r2,fb30,bit_width,,1,
can,f0r2,fb31,bit_offset,,31,
can,f0r2,fb31,bit_width,,1,
can,f0r2,fb4,bit_offset,,4,
can,f0r2,fb4,bit_width,,1,
can,f0r2,fb5,bit_offset,,5,
can,f0r2,fb5,bit_width,,1,
can,f0r2,fb6,bit_offset,,6,
can,f0r2,fb6,bit_width,,1,
can,f0r2,fb7,bit_offset,,7,
can,f0r2,fb7,bit_width,,1,
can,f0r2,fb8,bit_offset,,8,
can,f0r2,fb8,bit_width,,1,
can,f0r2,fb9,bit_offset,,9,
can,f0r2,fb9,bit_width,,1,
can,f0r2,fb[31:0],bit_offset,,,0
can,f0r2,fb[31:0],bit_width,,,32
can,f13r1,,address_offset,,0x2A8,
can,f13r1,,reset_value,,0x00000000,
can,f13r1,,size,,32,
can,f13r1,fb0,bit_offset,,0,
can,f13r1,fb0,bit_width,,1,
can,f13r1,fb1,bit_offset,,1,
can,f13r1,fb1,bit_width,,1,
can,f13r1,fb10,bit_offset,,10,
can,f13r1,fb10,bit_width,,1,
can,f13r1,fb11,bit_offset,,11,
can,f13r1,fb11,bit_width,,1,
can,f13r1,fb12,bit_offset,,12,
can,f13r1,fb12,bit_width,,1,
can,f13r1,fb13,bit_offset,,13,
can,f13r1,fb13,bit_width,,1,
can,f13r1,fb14,bit_offset,,14,
can,f13r1,fb14,bit_width,,1,
can,f13r1,fb15,bit_offset,,15,
can,f13r1,fb15,bit_width,,1,
can,f13r1,fb16,bit_offset,,16,
can,f13r1,fb16,bit_width,,1,
can,f13r1,fb17,bit_offset,,17,
can,f13r1,fb17,bit_width,,1,
can,f13r1,fb18,bit_offset,,18,
can,f13r1,fb18,bit_width,,1,
can,f13r1,fb19,bit_offset,,19,
can,f13r1,fb19,bit_width,,1,
can,f13r1,fb2,bit_offset,,2,
can,f13r1,fb2,bit_width,,1,
can,f13r1,fb20,bit_offset,,20,
can,f13r1,fb20,bit_width,,1,
can,f13r1,fb21,bit_offset,,21,
can,f13r1,fb21,bit_width,,1,
can,f13r1,fb22,bit_offset,,22,
can,f13r1,fb22,bit_width,,1,
can,f13r1,fb23,bit_offset,,23,
can,f13r1,fb23,bit_width,,1,
can,f13r1,fb24,bit_offset,,24,
can,f13r1,fb24,bit_width,,1,
can,f13r1,fb25,bit_offset,,25,
can,f13r1,fb25,bit_width,,1,
can,f13r1,fb26,bit_offset,,26,
can,f13r1,fb26,bit_width,,1,
can,f13r1,fb27,bit_offset,,27,
can,f13r1,fb27,bit_width,,1,
can,f13r1,fb28,bit_offset,,28,
can,f13r1,fb28,bit_width,,1,
can,f13r1,fb29,bit_offset,,29,
can,f13r1,fb29,bit_width,,1,
can,f13r1,fb3,bit_offset,,3,
can,f13r1,fb3,bit_width,,1,
can,f13r1,fb30,bit_offset,,30,
can,f13r1,fb30,bit_width,,1,
can,f13r1,fb31,bit_offset,,31,
can,f13r1,fb31,bit_width,,1,
can,f13r1,fb4,bit_offset,,4,
can,f13r1,fb4,bit_width,,1,
can,f13r1,fb5,bit_offset,,5,
can,f13r1,fb5,bit_width,,1,
can,f13r1,fb6,bit_offset,,6,
can,f13r1,fb6,bit_width,,1,
can,f13r1,fb7,bit_offset,,7,
can,f13r1,fb7,bit_width,,1,
can,f13r1,fb8,bit_offset,,8,
can,f13r1,fb8,bit_width,,1,
can,f13r1,fb9,bit_offset,,9,
can,f13r1,fb9,bit_width,,1,
can,f13r1,fb[31:0],bit_offset,,,0
can,f13r1,fb[31:0],bit_width,,,32
can,f13r2,,address_offset,,0x2AC,
can,f13r2,,reset_value,,0x00000000,
can,f13r2,,size,,32,
can,f13r2,fb0,bit_offset,,0,
can,f13r2,fb0,bit_width,,1,
can,f13r2,fb1,bit_offset,,1,
can,f13r2,fb1,bit_width,,1,
can,f13r2,fb10,bit_offset,,10,
can,f13r2,fb10,bit_width,,1,
can,f13r2,fb11,bit_offset,,11,
can,f13r2,fb11,bit_width,,1,
can,f13r2,fb12,bit_offset,,12,
can,f13r2,fb12,bit_width,,1,
can,f13r2,fb13,bit_offset,,13,
can,f13r2,fb13,bit_width,,1,
can,f13r2,fb14,bit_offset,,14,
can,f13r2,fb14,bit_width,,1,
can,f13r2,fb15,bit_offset,,15,
can,f13r2,fb15,bit_width,,1,
can,f13r2,fb16,bit_offset,,16,
can,f13r2,fb16,bit_width,,1,
can,f13r2,fb17,bit_offset,,17,
can,f13r2,fb17,bit_width,,1,
can,f13r2,fb18,bit_offset,,18,
can,f13r2,fb18,bit_width,,1,
can,f13r2,fb19,bit_offset,,19,
can,f13r2,fb19,bit_width,,1,
can,f13r2,fb2,bit_offset,,2,
can,f13r2,fb2,bit_width,,1,
can,f13r2,fb20,bit_offset,,20,
can,f13r2,fb20,bit_width,,1,
can,f13r2,fb21,bit_offset,,21,
can,f13r2,fb21,bit_width,,1,
can,f13r2,fb22,bit_offset,,22,
can,f13r2,fb22,bit_width,,1,
can,f13r2,fb23,bit_offset,,23,
can,f13r2,fb23,bit_width,,1,
can,f13r2,fb24,bit_offset,,24,
can,f13r2,fb24,bit_width,,1,
can,f13r2,fb25,bit_offset,,25,
can,f13r2,fb25,bit_width,,1,
can,f13r2,fb26,bit_offset,,26,
can,f13r2,fb26,bit_width,,1,
can,f13r2,fb27,bit_offset,,27,
can,f13r2,fb27,bit_width,,1,
can,f13r2,fb28,bit_offset,,28,
can,f13r2,fb28,bit_width,,1,
can,f13r2,fb29,bit_offset,,29,
can,f13r2,fb29,bit_width,,1,
can,f13r2,fb3,bit_offset,,3,
can,f13r2,fb3,bit_width,,1,
can,f13r2,fb30,bit_offset,,30,
can,f13r2,fb30,bit_width,,1,
can,f13r2,fb31,bit_offset,,31,
can,f13r2,fb31,bit_width,,1,
can,f13r2,fb4,bit_offset,,4,
can,f13r2,fb4,bit_width,,1,
can,f13r2,fb5,bit_offset,,5,
can,f13r2,fb5,bit_width,,1,
can,f13r2,fb6,bit_offset,,6,
can,f13r2,fb6,bit_width,,1,
can,f13r2,fb7,bit_offset,,7,
can,f13r2,fb7,bit_width,,1,
can,f13r2,fb8,bit_offset,,8,
can,f13r2,fb8,bit_width,,1,
can,f13r2,fb9,bit_offset,,9,
can,f13r2,fb9,bit_width,,1,
can,f13r2,fb,bit_offset,,,0
can,f13r2,fb,bit_width,,,32
can,f1r1,,address_offset,,0x248,
can,f1r1,,reset_value,,0x00000000,
can,f1r1,,size,,32,
can,f1r1,fb0,bit_offset,,0,
can,f1r1,fb0,bit_width,,1,
can,f1r1,fb1,bit_offset,,1,
can,f1r1,fb1,bit_width,,1,
can,f1r1,fb10,bit_offset,,10,
can,f1r1,fb10,bit_width,,1,
can,f1r1,fb11,bit_offset,,11,
can,f1r1,fb11,bit_width,,1,
can,f1r1,fb12,bit_offset,,12,
can,f1r1,fb12,bit_width,,1,
can,f1r1,fb13,bit_offset,,13,
can,f1r1,fb13,bit_width,,1,
can,f1r1,fb14,bit_offset,,14,
can,f1r1,fb14,bit_width,,1,
can,f1r1,fb15,bit_offset,,15,
can,f1r1,fb15,bit_width,,1,
can,f1r1,fb16,bit_offset,,16,
can,f1r1,fb16,bit_width,,1,
can,f1r1,fb17,bit_offset,,17,
can,f1r1,fb17,bit_width,,1,
can,f1r1,fb18,bit_offset,,18,
can,f1r1,fb18,bit_width,,1,
can,f1r1,fb19,bit_offset,,19,
can,f1r1,fb19,bit_width,,1,
can,f1r1,fb2,bit_offset,,2,
can,f1r1,fb2,bit_width,,1,
can,f1r1,fb20,bit_offset,,20,
can,f1r1,fb20,bit_width,,1,
can,f1r1,fb21,bit_offset,,21,
can,f1r1,fb21,bit_width,,1,
can,f1r1,fb22,bit_offset,,22,
can,f1r1,fb22,bit_width,,1,
can,f1r1,fb23,bit_offset,,23,
can,f1r1,fb23,bit_width,,1,
can,f1r1,fb24,bit_offset,,24,
can,f1r1,fb24,bit_width,,1,
can,f1r1,fb25,bit_offset,,25,
can,f1r1,fb25,bit_width,,1,
can,f1r1,fb26,bit_offset,,26,
can,f1r1,fb26,bit_width,,1,
can,f1r1,fb27,bit_offset,,27,
can,f1r1,fb27,bit_width,,1,
can,f1r1,fb28,bit_offset,,28,
can,f1r1,fb28,bit_width,,1,
can,f1r1,fb29,bit_offset,,29,
can,f1r1,fb29,bit_width,,1,
can,f1r1,fb3,bit_offset,,3,
can,f1r1,fb3,bit_width,,1,
can,f1r1,fb30,bit_offset,,30,
can,f1r1,fb30,bit_width,,1,
can,f1r1,fb31,bit_offset,,31,
can,f1r1,fb31,bit_width,,1,
can,f1r1,fb4,bit_offset,,4,
can,f1r1,fb4,bit_width,,1,
can,f1r1,fb5,bit_offset,,5,
can,f1r1,fb5,bit_width,,1,
can,f1r1,fb6,bit_offset,,6,
can,f1r1,fb6,bit_width,,1,
can,f1r1,fb7,bit_offset,,7,
can,f1r1,fb7,bit_width,,1,
can,f1r1,fb8,bit_offset,,8,
can,f1r1,fb8,bit_width,,1,
can,f1r1,fb9,bit_offset,,9,
can,f1r1,fb9,bit_width,,1,
can,f1r1,fb[31:0],bit_offset,,,0
can,f1r1,fb[31:0],bit_width,,,32
can,f1r2,,address_offset,,0x24C,
can,f1r2,,reset_value,,0x00000000,
can,f1r2,,size,,32,
can,f1r2,fb0,bit_offset,,0,
can,f1r2,fb0,bit_width,,1,
can,f1r2,fb1,bit_offset,,1,
can,f1r2,fb1,bit_width,,1,
can,f1r2,fb10,bit_offset,,10,
can,f1r2,fb10,bit_width,,1,
can,f1r2,fb11,bit_offset,,11,
can,f1r2,fb11,bit_width,,1,
can,f1r2,fb12,bit_offset,,12,
can,f1r2,fb12,bit_width,,1,
can,f1r2,fb13,bit_offset,,13,
can,f1r2,fb13,bit_width,,1,
can,f1r2,fb14,bit_offset,,14,
can,f1r2,fb14,bit_width,,1,
can,f1r2,fb15,bit_offset,,15,
can,f1r2,fb15,bit_width,,1,
can,f1r2,fb16,bit_offset,,16,
can,f1r2,fb16,bit_width,,1,
can,f1r2,fb17,bit_offset,,17,
can,f1r2,fb17,bit_width,,1,
can,f1r2,fb18,bit_offset,,18,
can,f1r2,fb18,bit_width,,1,
can,f1r2,fb19,bit_offset,,19,
can,f1r2,fb19,bit_width,,1,
can,f1r2,fb2,bit_offset,,2,
can,f1r2,fb2,bit_width,,1,
can,f1r2,fb20,bit_offset,,20,
can,f1r2,fb20,bit_width,,1,
can,f1r2,fb21,bit_offset,,21,
can,f1r2,fb21,bit_width,,1,
can,f1r2,fb22,bit_offset,,22,
can,f1r2,fb22,bit_width,,1,
can,f1r2,fb23,bit_offset,,23,
can,f1r2,fb23,bit_width,,1,
can,f1r2,fb24,bit_offset,,24,
can,f1r2,fb24,bit_width,,1,
can,f1r2,fb25,bit_offset,,25,
can,f1r2,fb25,bit_width,,1,
can,f1r2,fb26,bit_offset,,26,
can,f1r2,fb26,bit_width,,1,
can,f1r2,fb27,bit_offset,,27,
can,f1r2,fb27,bit_width,,1,
can,f1r2,fb28,bit_offset,,28,
can,f1r2,fb28,bit_width,,1,
can,f1r2,fb29,bit_offset,,29,
can,f1r2,fb29,bit_width,,1,
can,f1r2,fb3,bit_offset,,3,
can,f1r2,fb3,bit_width,,1,
can,f1r2,fb30,bit_offset,,30,
can,f1r2,fb30,bit_width,,1,
can,f1r2,fb31,bit_offset,,31,
can,f1r2,fb31,bit_width,,1,
can,f1r2,fb4,bit_offset,,4,
can,f1r2,fb4,bit_width,,1,
can,f1r2,fb5,bit_offset,,5,
can,f1r2,fb5,bit_width,,1,
can,f1r2,fb6,bit_offset,,6,
can,f1r2,fb6,bit_width,,1,
can,f1r2,fb7,bit_offset,,7,
can,f1r2,fb7,bit_width,,1,
can,f1r2,fb8,bit_offset,,8,
can,f1r2,fb8,bit_width,,1,
can,f1r2,fb9,bit_offset,,9,
can,f1r2,fb9,bit_width,,1,
can,f1r2,fb[31:0],bit_offset,,,0
can,f1r2,fb[31:0],bit_width,,,32
can,fa1r,,address_offset,,0x21C,
can,fa1r,,reset_value,,0x00000000,
can,fa1r,,size,,32,
can,fa1r,fact0,bit_offset,,0,0
can,fa1r,fact0,bit_width,,1,1
can,fa1r,fact1,bit_offset,,1,1
can,fa1r,fact1,bit_width,,1,1
can,fa1r,fact10,bit_offset,,10,10
can,fa1r,fact10,bit_width,,1,1
can,fa1r,fact11,bit_offset,,11,11
can,fa1r,fact11,bit_width,,1,1
can,fa1r,fact12,bit_offset,,12,12
can,fa1r,fact12,bit_width,,1,1
can,fa1r,fact13,bit_offset,,13,13
can,fa1r,fact13,bit_width,,1,1
can,fa1r,fact2,bit_offset,,2,2
can,fa1r,fact2,bit_width,,1,1
can,fa1r,fact3,bit_offset,,3,3
can,fa1r,fact3,bit_width,,1,1
can,fa1r,fact4,bit_offset,,4,4
can,fa1r,fact4,bit_width,,1,1
can,fa1r,fact5,bit_offset,,5,5
can,fa1r,fact5,bit_width,,1,1
can,fa1r,fact6,bit_offset,,6,6
can,fa1r,fact6,bit_width,,1,1
can,fa1r,fact7,bit_offset,,7,7
can,fa1r,fact7,bit_width,,1,1
can,fa1r,fact8,bit_offset,,8,8
can,fa1r,fact8,bit_width,,1,1
can,fa1r,fact9,bit_offset,,9,9
can,fa1r,fact9,bit_width,,1,1
can,fa1r,fact14,bit_offset,,14,
can,fa1r,fact14,bit_width,,1,
can,fa1r,fact15,bit_offset,,15,
can,fa1r,fact15,bit_width,,1,
can,fa1r,fact16,bit_offset,,16,
can,fa1r,fact16,bit_width,,1,
can,fa1r,fact17,bit_offset,,17,
can,fa1r,fact17,bit_width,,1,
can,fa1r,fact18,bit_offset,,18,
can,fa1r,fact18,bit_width,,1,
can,fa1r,fact19,bit_offset,,19,
can,fa1r,fact19,bit_width,,1,
can,fa1r,fact20,bit_offset,,20,
can,fa1r,fact20,bit_width,,1,
can,fa1r,fact21,bit_offset,,21,
can,fa1r,fact21,bit_width,,1,
can,fa1r,fact22,bit_offset,,22,
can,fa1r,fact22,bit_width,,1,
can,fa1r,fact23,bit_offset,,23,
can,fa1r,fact23,bit_width,,1,
can,fa1r,fact24,bit_offset,,24,
can,fa1r,fact24,bit_width,,1,
can,fa1r,fact25,bit_offset,,25,
can,fa1r,fact25,bit_width,,1,
can,fa1r,fact26,bit_offset,,26,
can,fa1r,fact26,bit_width,,1,
can,fa1r,fact27,bit_offset,,27,
can,fa1r,fact27,bit_width,,1,
can,ffa1r,,address_offset,,0x214,
can,ffa1r,,reset_value,,0x00000000,
can,ffa1r,,size,,32,
can,ffa1r,ffa0,bit_offset,,0,0
can,ffa1r,ffa0,bit_width,,1,1
