peripheral,register,field_name,key,correct_value,svd_value,agent_value
adc,awd2tr,,address_offset,,0x24,
adc,awd2tr,,reset_value,,0x0FFF0000,
adc,awd2tr,,size,,32,
adc,awd2tr,ht2,bit_offset,,16,16
adc,awd2tr,ht2,bit_width,,12,12
adc,awd2tr,lt2,bit_offset,,0,0
adc,awd2tr,lt2,bit_width,,12,12
adc,awd3cr,,address_offset,,0xa4,
adc,awd3cr,,reset_value,,0x00000000,
adc,awd3cr,,size,,32,
adc,awd3cr,awd3ch0,bit_offset,,0,0
adc,awd3cr,awd3ch0,bit_width,,1,1
adc,awd3cr,awd3ch1,bit_offset,,1,1
adc,awd3cr,awd3ch1,bit_width,,1,1
adc,awd3cr,awd3ch10,bit_offset,,10,10
adc,awd3cr,awd3ch10,bit_width,,1,1
adc,awd3cr,awd3ch11,bit_offset,,11,11
adc,awd3cr,awd3ch11,bit_width,,1,1
adc,awd3cr,awd3ch12,bit_offset,,12,12
adc,awd3cr,awd3ch12,bit_width,,1,1
adc,awd3cr,awd3ch13,bit_offset,,13,13
adc,awd3cr,awd3ch13,bit_width,,1,1
adc,awd3cr,awd3ch14,bit_offset,,14,14
adc,awd3cr,awd3ch14,bit_width,,1,1
adc,awd3cr,awd3ch15,bit_offset,,15,15
adc,awd3cr,awd3ch15,bit_width,,1,1
adc,awd3cr,awd3ch16,bit_offset,,16,16
adc,awd3cr,awd3ch16,bit_width,,1,1
adc,awd3cr,awd3ch17,bit_offset,,17,17
adc,awd3cr,awd3ch17,bit_width,,1,1
adc,awd3cr,awd3ch18,bit_offset,,18,18
adc,awd3cr,awd3ch18,bit_width,,1,1
adc,awd3cr,awd3ch19,bit_offset,,19,19
adc,awd3cr,awd3ch19,bit_width,,1,1
adc,awd3cr,awd3ch2,bit_offset,,2,2
adc,awd3cr,awd3ch2,bit_width,,1,1
adc,awd3cr,awd3ch20,bit_offset,,20,20
adc,awd3cr,awd3ch20,bit_width,,1,1
adc,awd3cr,awd3ch21,bit_offset,,21,21
adc,awd3cr,awd3ch21,bit_width,,1,1
adc,awd3cr,awd3ch22,bit_offset,,22,22
adc,awd3cr,awd3ch22,bit_width,,1,1
adc,awd3cr,awd3ch3,bit_offset,,3,3
adc,awd3cr,awd3ch3,bit_width,,1,1
adc,awd3cr,awd3ch4,bit_offset,,4,4
adc,awd3cr,awd3ch4,bit_width,,1,1
adc,awd3cr,awd3ch5,bit_offset,,5,5
adc,awd3cr,awd3ch5,bit_width,,1,1
adc,awd3cr,awd3ch6,bit_offset,,6,6
adc,awd3cr,awd3ch6,bit_width,,1,1
adc,awd3cr,awd3ch7,bit_offset,,7,7
adc,awd3cr,awd3ch7,bit_width,,1,1
adc,awd3cr,awd3ch8,bit_offset,,8,8
adc,awd3cr,awd3ch8,bit_width,,1,1
adc,awd3cr,awd3ch9,bit_offset,,9,9
adc,awd3cr,awd3ch9,bit_width,,1,1
adc,awd3tr,,address_offset,,0x2c,
adc,awd3tr,,reset_value,,0x0FFF0000,
adc,awd3tr,,size,,32,
adc,awd3tr,ht3,bit_offset,,16,16
adc,awd3tr,ht3,bit_width,,12,12
adc,awd3tr,lt3,bit_offset,,0,0
adc,awd3tr,lt3,bit_width,,12,12
adc,calfact,,address_offset,,0xb4,
adc,calfact,,reset_value,,0x00000000,
adc,calfact,,size,,32,
adc,calfact,calfact,bit_offset,,0,0
adc,calfact,calfact,bit_width,,7,7
adc,ccr,,address_offset,,0x308,
adc,ccr,,reset_value,,0x00000000,
adc,ccr,,size,,32,
adc,ccr,presc,bit_offset,,18,18
adc,ccr,presc,bit_width,,4,4
adc,ccr,tsen,bit_offset,,23,23
adc,ccr,tsen,bit_width,,1,1
adc,ccr,vrefen,bit_offset,,22,22
adc,ccr,vrefen,bit_width,,1,1
adc,cfgr1,,address_offset,,0xc,
adc,cfgr1,,reset_value,,0x00000000,
adc,cfgr1,,size,,32,
adc,cfgr1,align,bit_offset,,5,5
adc,cfgr1,align,bit_width,,1,1
adc,cfgr1,autoff,bit_offset,,15,15
adc,cfgr1,autoff,bit_width,,1,1
adc,cfgr1,awd1en,bit_offset,,23,23
adc,cfgr1,awd1en,bit_width,,1,1
adc,cfgr1,awd1sgl,bit_offset,,22,22
adc,cfgr1,awd1sgl,bit_width,,1,1
adc,cfgr1,chselrmod,bit_offset,,21,21
adc,cfgr1,chselrmod,bit_width,,1,1
adc,cfgr1,cont,bit_offset,,13,13
adc,cfgr1,cont,bit_width,,1,1
adc,cfgr1,discen,bit_offset,,16,16
adc,cfgr1,discen,bit_width,,1,1
adc,cfgr1,dmacfg,bit_offset,,1,1
adc,cfgr1,dmacfg,bit_width,,1,1
adc,cfgr1,dmaen,bit_offset,,0,0
adc,cfgr1,dmaen,bit_width,,1,1
adc,cfgr1,ovrmod,bit_offset,,12,12
adc,cfgr1,ovrmod,bit_width,,1,1
adc,cfgr1,scandir,bit_offset,,2,2
adc,cfgr1,scandir,bit_width,,1,1
adc,cfgr1,wait,bit_offset,,14,14
adc,cfgr1,wait,bit_width,,1,1
adc,cfgr1,awd1ch,bit_offset,,26,
adc,cfgr1,awd1ch,bit_width,,5,
adc,cfgr1,exten,bit_offset,,10,
adc,cfgr1,exten,bit_width,,2,
adc,cfgr1,extsel,bit_offset,,6,
adc,cfgr1,extsel,bit_width,,3,
adc,cfgr1,res,bit_offset,,3,
adc,cfgr1,res,bit_width,,2,
adc,cfgr1,awdch[4:0],bit_offset,,,26
adc,cfgr1,awdch[4:0],bit_width,,,5
adc,cfgr1,exten[1:0],bit_offset,,,10
adc,cfgr1,exten[1:0],bit_width,,,2
adc,cfgr1,extsel[2:0],bit_offset,,,6
adc,cfgr1,extsel[2:0],bit_width,,,3
adc,cfgr1,res[1:0],bit_offset,,,3
adc,cfgr1,res[1:0],bit_width,,,2
adc,cfgr2,,address_offset,,0x10,
adc,cfgr2,,reset_value,,0x00000000,
adc,cfgr2,,size,,32,
adc,cfgr2,ckmode,bit_offset,,30,30
adc,cfgr2,ckmode,bit_width,,2,2
adc,cfgr2,lftrig,bit_offset,,29,29
adc,cfgr2,lftrig,bit_width,,1,1
adc,cfgr2,ovse,bit_offset,,0,0
adc,cfgr2,ovse,bit_width,,1,1
adc,cfgr2,ovsr,bit_offset,,2,2
adc,cfgr2,ovsr,bit_width,,3,3
adc,cfgr2,ovss,bit_offset,,5,5
adc,cfgr2,ovss,bit_width,,4,4
adc,cfgr2,tovs,bit_offset,,9,9
adc,cfgr2,tovs,bit_width,,1,1
adc,cr,,address_offset,,0x8,
adc,cr,,reset_value,,0x00000000,
adc,cr,,size,,32,
adc,cr,adcal,bit_offset,,31,31
adc,cr,adcal,bit_width,,1,1
adc,cr,addis,bit_offset,,1,1
adc,cr,addis,bit_width,,1,1
adc,cr,aden,bit_offset,,0,0
adc,cr,aden,bit_width,,1,1
adc,cr,adstart,bit_offset,,2,2
adc,cr,adstart,bit_width,,1,1
adc,cr,adstp,bit_offset,,4,4
adc,cr,adstp,bit_width,,1,1
adc,cr,advregen,bit_offset,,28,28
adc,cr,advregen,bit_width,,1,1
adc,dr,,address_offset,,0x40,
adc,dr,,reset_value,,0x00000000,
adc,dr,,size,,32,
adc,dr,data,bit_offset,,0,0
adc,dr,data,bit_width,,16,16
adc,ier,,address_offset,,0x4,
adc,ier,,reset_value,,0x00000000,
adc,ier,,size,,32,
adc,ier,adrdyie,bit_offset,,0,0
adc,ier,adrdyie,bit_width,,1,1
adc,ier,awd1ie,bit_offset,,7,7
adc,ier,awd1ie,bit_width,,1,1
adc,ier,awd2ie,bit_offset,,8,8
adc,ier,awd2ie,bit_width,,1,1
adc,ier,awd3ie,bit_offset,,9,9
adc,ier,awd3ie,bit_width,,1,1
adc,ier,ccrdyie,bit_offset,,13,13
adc,ier,ccrdyie,bit_width,,1,1
adc,ier,eocalie,bit_offset,,11,11
adc,ier,eocalie,bit_width,,1,1
adc,ier,eocie,bit_offset,,2,2
adc,ier,eocie,bit_width,,1,1
adc,ier,eosie,bit_offset,,3,3
adc,ier,eosie,bit_width,,1,1
adc,ier,ovrie,bit_offset,,4,4
adc,ier,ovrie,bit_width,,1,1
adc,ier,eosmpie,bit_offset,,1,
adc,ier,eosmpie,bit_width,,1,
adc,ier,eosmpiie,bit_offset,,,1
adc,ier,eosmpiie,bit_width,,,1
adc,isr,,address_offset,,0x0,
adc,isr,,reset_value,,0x00000000,
adc,isr,,size,,32,
adc,isr,adrdy,bit_offset,,0,0
adc,isr,adrdy,bit_width,,1,1
adc,isr,awd1,bit_offset,,7,7
adc,isr,awd1,bit_width,,1,1
adc,isr,awd2,bit_offset,,8,8
adc,isr,awd2,bit_width,,1,1
adc,isr,awd3,bit_offset,,9,9
adc,isr,awd3,bit_width,,1,1
adc,isr,ccrdy,bit_offset,,13,13
adc,isr,ccrdy,bit_width,,1,1
adc,isr,eoc,bit_offset,,2,2
adc,isr,eoc,bit_width,,1,1
adc,isr,eocal,bit_offset,,11,11
adc,isr,eocal,bit_width,,1,1
adc,isr,eos,bit_offset,,3,3
adc,isr,eos,bit_width,,1,1
adc,isr,eosmp,bit_offset,,1,1
adc,isr,eosmp,bit_width,,1,1
adc,isr,ovr,bit_offset,,4,4
adc,isr,ovr,bit_width,,1,1
adc,smpr,,address_offset,,0x14,
adc,smpr,,reset_value,,0x00000000,
adc,smpr,,size,,32,
adc,smpr,smp1,bit_offset,,0,
adc,smpr,smp1,bit_width,,3,
adc,smpr,smp2,bit_offset,,4,
adc,smpr,smp2,bit_width,,3,
adc,smpr,smpsel0,bit_offset,,8,
adc,smpr,smpsel0,bit_width,,1,
adc,smpr,smpsel1,bit_offset,,9,
adc,smpr,smpsel1,bit_width,,1,
adc,smpr,smpsel10,bit_offset,,18,
adc,smpr,smpsel10,bit_width,,1,
adc,smpr,smpsel11,bit_offset,,19,
adc,smpr,smpsel11,bit_width,,1,
adc,smpr,smpsel12,bit_offset,,20,
adc,smpr,smpsel12,bit_width,,1,
adc,smpr,smpsel13,bit_offset,,21,
adc,smpr,smpsel13,bit_width,,1,
adc,smpr,smpsel14,bit_offset,,22,
adc,smpr,smpsel14,bit_width,,1,
adc,smpr,smpsel15,bit_offset,,23,
adc,smpr,smpsel15,bit_width,,1,
adc,smpr,smpsel16,bit_offset,,24,
adc,smpr,smpsel16,bit_width,,1,
adc,smpr,smpsel17,bit_offset,,25,
adc,smpr,smpsel17,bit_width,,1,
adc,smpr,smpsel18,bit_offset,,26,
adc,smpr,smpsel18,bit_width,,1,
adc,smpr,smpsel19,bit_offset,,27,
adc,smpr,smpsel19,bit_width,,1,
adc,smpr,smpsel2,bit_offset,,10,
adc,smpr,smpsel2,bit_width,,1,
adc,smpr,smpsel20,bit_offset,,28,
adc,smpr,smpsel20,bit_width,,1,
adc,smpr,smpsel21,bit_offset,,29,
adc,smpr,smpsel21,bit_width,,1,
adc,smpr,smpsel22,bit_offset,,30,
adc,smpr,smpsel22,bit_width,,1,
adc,smpr,smpsel3,bit_offset,,11,
adc,smpr,smpsel3,bit_width,,1,
adc,smpr,smpsel4,bit_offset,,12,
adc,smpr,smpsel4,bit_width,,1,
adc,smpr,smpsel5,bit_offset,,13,
adc,smpr,smpsel5,bit_width,,1,
adc,smpr,smpsel6,bit_offset,,14,
adc,smpr,smpsel6,bit_width,,1,
adc,smpr,smpsel7,bit_offset,,15,
adc,smpr,smpsel7,bit_width,,1,
adc,smpr,smpsel8,bit_offset,,16,
adc,smpr,smpsel8,bit_width,,1,
adc,smpr,smpsel9,bit_offset,,17,
adc,smpr,smpsel9,bit_width,,1,
adc,smpr,smp1[2:0],bit_offset,,,0
adc,smpr,smp1[2:0],bit_width,,,3
adc,smpr,smp2[2:0],bit_offset,,,4
adc,smpr,smp2[2:0],bit_width,,,3
adc,smpr,smpselx,bit_offset,,,8
adc,smpr,smpselx,bit_width,,,23
adc,chselr_mod0,,address_offset,,0x28,
adc,chselr_mod0,,reset_value,,0x00000000,
adc,chselr_mod0,,size,,32,
adc,chselr_mod0,chsel0,bit_offset,,0,
adc,chselr_mod0,chsel0,bit_width,,1,
adc,chselr_mod0,chsel1,bit_offset,,1,
adc,chselr_mod0,chsel1,bit_width,,1,
adc,chselr_mod0,chsel10,bit_offset,,10,
adc,chselr_mod0,chsel10,bit_width,,1,
adc,chselr_mod0,chsel11,bit_offset,,11,
adc,chselr_mod0,chsel11,bit_width,,1,
adc,chselr_mod0,chsel12,bit_offset,,12,
adc,chselr_mod0,chsel12,bit_width,,1,
adc,chselr_mod0,chsel13,bit_offset,,13,
adc,chselr_mod0,chsel13,bit_width,,1,
adc,chselr_mod0,chsel14,bit_offset,,14,
adc,chselr_mod0,chsel14,bit_width,,1,
adc,chselr_mod0,chsel15,bit_offset,,15,
adc,chselr_mod0,chsel15,bit_width,,1,
adc,chselr_mod0,chsel16,bit_offset,,16,
adc,chselr_mod0,chsel16,bit_width,,1,
adc,chselr_mod0,chsel17,bit_offset,,17,
adc,chselr_mod0,chsel17,bit_width,,1,
adc,chselr_mod0,chsel18,bit_offset,,18,
adc,chselr_mod0,chsel18,bit_width,,1,
adc,chselr_mod0,chsel19,bit_offset,,19,
adc,chselr_mod0,chsel19,bit_width,,1,
adc,chselr_mod0,chsel2,bit_offset,,2,
adc,chselr_mod0,chsel2,bit_width,,1,
adc,chselr_mod0,chsel20,bit_offset,,20,
adc,chselr_mod0,chsel20,bit_width,,1,
adc,chselr_mod0,chsel21,bit_offset,,21,
adc,chselr_mod0,chsel21,bit_width,,1,
adc,chselr_mod0,chsel22,bit_offset,,22,
adc,chselr_mod0,chsel22,bit_width,,1,
adc,chselr_mod0,chsel3,bit_offset,,3,
adc,chselr_mod0,chsel3,bit_width,,1,
adc,chselr_mod0,chsel4,bit_offset,,4,
adc,chselr_mod0,chsel4,bit_width,,1,
adc,chselr_mod0,chsel5,bit_offset,,5,
adc,chselr_mod0,chsel5,bit_width,,1,
adc,chselr_mod0,chsel6,bit_offset,,6,
adc,chselr_mod0,chsel6,bit_width,,1,
adc,chselr_mod0,chsel7,bit_offset,,7,
adc,chselr_mod0,chsel7,bit_width,,1,
adc,chselr_mod0,chsel8,bit_offset,,8,
adc,chselr_mod0,chsel8,bit_width,,1,
adc,chselr_mod0,chsel9,bit_offset,,9,
adc,chselr_mod0,chsel9,bit_width,,1,
adc,chselr_mod1,,address_offset,,0x28,
adc,chselr_mod1,,reset_value,,0x00000000,
adc,chselr_mod1,,size,,32,
adc,chselr_mod1,sq1,bit_offset,,0,
adc,chselr_mod1,sq1,bit_width,,4,
adc,chselr_mod1,sq2,bit_offset,,4,
adc,chselr_mod1,sq2,bit_width,,4,
adc,chselr_mod1,sq3,bit_offset,,8,
adc,chselr_mod1,sq3,bit_width,,4,
adc,chselr_mod1,sq4,bit_offset,,12,
adc,chselr_mod1,sq4,bit_width,,4,
adc,chselr_mod1,sq5,bit_offset,,16,
adc,chselr_mod1,sq5,bit_width,,4,
adc,chselr_mod1,sq6,bit_offset,,20,
adc,chselr_mod1,sq6,bit_width,,4,
adc,chselr_mod1,sq7,bit_offset,,24,
adc,chselr_mod1,sq7,bit_width,,4,
adc,chselr_mod1,sq8,bit_offset,,28,
adc,chselr_mod1,sq8,bit_width,,4,
adc,chselr,chsel0,bit_offset,,,0
adc,chselr,chsel0,bit_width,,,1
adc,chselr,chsel1,bit_offset,,,1
adc,chselr,chsel1,bit_width,,,1
adc,chselr,chsel10,bit_offset,,,10
adc,chselr,chsel10,bit_width,,,1
adc,chselr,chsel11,bit_offset,,,11
adc,chselr,chsel11,bit_width,,,1
adc,chselr,chsel12,bit_offset,,,12
adc,chselr,chsel12,bit_width,,,1
adc,chselr,chsel13,bit_offset,,,13
adc,chselr,chsel13,bit_width,,,1
adc,chselr,chsel14,bit_offset,,,14
adc,chselr,chsel14,bit_width,,,1
adc,chselr,chsel15,bit_offset,,,15
adc,chselr,chsel15,bit_width,,,1
adc,chselr,chsel16,bit_offset,,,16
adc,chselr,chsel16,bit_width,,,1
adc,chselr,chsel17,bit_offset,,,17
adc,chselr,chsel17,bit_width,,,1
adc,chselr,chsel18,bit_offset,,,18
adc,chselr,chsel18,bit_width,,,1
adc,chselr,chsel19,bit_offset,,,19
adc,chselr,chsel19,bit_width,,,1
adc,chselr,chsel2,bit_offset,,,2
adc,chselr,chsel2,bit_width,,,1
adc,chselr,chsel20,bit_offset,,,20
adc,chselr,chsel20,bit_width,,,1
adc,chselr,chsel21,bit_offset,,,21
adc,chselr,chsel21,bit_width,,,1
adc,chselr,chsel22,bit_offset,,,22
adc,chselr,chsel22,bit_width,,,1
adc,chselr,chsel3,bit_offset,,,3
adc,chselr,chsel3,bit_width,,,1
adc,chselr,chsel4,bit_offset,,,4
adc,chselr,chsel4,bit_width,,,1
adc,chselr,chsel5,bit_offset,,,5
adc,chselr,chsel5,bit_width,,,1
adc,chselr,chsel6,bit_offset,,,6
adc,chselr,chsel6,bit_width,,,1
adc,chselr,chsel7,bit_offset,,,7
adc,chselr,chsel7,bit_width,,,1
adc,chselr,chsel8,bit_offset,,,8
adc,chselr,chsel8,bit_width,,,1
adc,chselr,chsel9,bit_offset,,,9
adc,chselr,chsel9,bit_width,,,1
adc,chselr,sq1[3:0],bit_offset,,,0
adc,chselr,sq1[3:0],bit_width,,,4
adc,chselr,sq2[3:0],bit_offset,,,4
adc,chselr,sq2[3:0],bit_width,,,4
adc,chselr,sq3[3:0],bit_offset,,,8
adc,chselr,sq3[3:0],bit_width,,,4
adc,chselr,sq4[3:0],bit_offset,,,12
adc,chselr,sq4[3:0],bit_width,,,4
adc,chselr,sq5[3:0],bit_offset,,,16
adc,chselr,sq5[3:0],bit_width,,,4
adc,chselr,sq6[3:0],bit_offset,,,20
adc,chselr,sq6[3:0],bit_width,,,4
adc,chselr,sq7[3:0],bit_offset,,,24
adc,chselr,sq7[3:0],bit_width,,,4
adc,chselr,sq8[3:0],bit_offset,,,28
adc,chselr,sq8[3:0],bit_width,,,4
crc,cr,,address_offset,,0x8,
crc,cr,,reset_value,,0x00000000,
crc,cr,,size,,32,
crc,cr,polysize,bit_offset,,3,3
crc,cr,polysize,bit_width,,2,2
crc,cr,reset,bit_offset,,0,0
crc,cr,reset,bit_width,,1,1
crc,cr,rev_in,bit_offset,,5,5
crc,cr,rev_in,bit_width,,2,2
crc,cr,rev_out,bit_offset,,7,7
crc,cr,rev_out,bit_width,,1,1
crc,dr,,address_offset,,0x0,
crc,dr,,reset_value,,0xFFFFFFFF,
crc,dr,,size,,32,
crc,dr,dr,bit_offset,,0,0
crc,dr,dr,bit_width,,32,32
crc,idr,,address_offset,,0x4,
crc,idr,,reset_value,,0x00000000,
crc,idr,,size,,32,
crc,idr,gpdr,bit_offset,,0,
crc,idr,gpdr,bit_width,,32,
crc,idr,idr[31:0],bit_offset,,,0
crc,idr,idr[31:0],bit_width,,,32
crc,init,,address_offset,,0x10,
crc,init,,reset_value,,0xFFFFFFFF,
crc,init,,size,,32,
crc,init,crc_init,bit_offset,,0,
crc,init,crc_init,bit_width,,32,
crc,init,crc_init[31:0],bit_offset,,,0
crc,init,crc_init[31:0],bit_width,,,32
crc,pol,,address_offset,,0x14,
crc,pol,,reset_value,,0x04C11DB7,
crc,pol,,size,,32,
crc,pol,pol,bit_offset,,0,
crc,pol,pol,bit_width,,32,
crc,pol,pol[31:0],bit_offset,,,0
crc,pol,pol[31:0],bit_width,,,32
dbg,apb_fz1,,address_offset,,0x8,
dbg,apb_fz1,,reset_value,,0x00000000,
dbg,apb_fz1,,size,,32,
dbg,apb_fz1,dbg_i2c1_smbus_timeout,bit_offset,,21,21
dbg,apb_fz1,dbg_i2c1_smbus_timeout,bit_width,,1,1
dbg,apb_fz1,dbg_iwdg_stop,bit_offset,,12,12
dbg,apb_fz1,dbg_iwdg_stop,bit_width,,1,1
dbg,apb_fz1,dbg_rtc_stop,bit_offset,,10,10
dbg,apb_fz1,dbg_rtc_stop,bit_width,,1,1
dbg,apb_fz1,dbg_tim3_stop,bit_offset,,1,1
dbg,apb_fz1,dbg_tim3_stop,bit_width,,1,1
dbg,apb_fz1,dbg_wwdg_stop,bit_offset,,11,11
dbg,apb_fz1,dbg_wwdg_stop,bit_width,,1,1
dbg,apb_fz1,dbg_tim2_stop,bit_offset,,,0
dbg,apb_fz1,dbg_tim2_stop,bit_width,,,1
dbg,apb_fz2,,address_offset,,0xc,
dbg,apb_fz2,,reset_value,,0x00000000,
dbg,apb_fz2,,size,,32,
dbg,apb_fz2,dbg_tim14_stop,bit_offset,,15,15
dbg,apb_fz2,dbg_tim14_stop,bit_width,,1,1
dbg,apb_fz2,dbg_tim16_stop,bit_offset,,17,17
dbg,apb_fz2,dbg_tim16_stop,bit_width,,1,1
dbg,apb_fz2,dbg_tim17_stop,bit_offset,,18,18
dbg,apb_fz2,dbg_tim17_stop,bit_width,,1,1
dbg,apb_fz2,dbg_tim1_stop,bit_offset,,11,11
dbg,apb_fz2,dbg_tim1_stop,bit_width,,1,1
dbg,apb_fz2,dbg_tim15_stop,bit_offset,,,16
dbg,apb_fz2,dbg_tim15_stop,bit_width,,,1
dbg,cr,,address_offset,,0x4,
dbg,cr,,reset_value,,0x00000000,
dbg,cr,,size,,32,
dbg,cr,dbg_standby,bit_offset,,2,2
dbg,cr,dbg_standby,bit_width,,1,1
dbg,cr,dbg_stop,bit_offset,,1,1
dbg,cr,dbg_stop,bit_width,,1,1
dbg,idcode,,address_offset,,0x0,
dbg,idcode,,reset_value,0x10000443,0x10000443,
dbg,idcode,,size,,32,
dbg,idcode,dev_id,bit_offset,,0,0
dbg,idcode,dev_id,bit_width,,12,12
dbg,idcode,rev_id,bit_offset,,16,16
dbg,idcode,rev_id,bit_width,,16,16
dbg,idcode,reserved,bit_offset,,,12
dbg,idcode,reserved,bit_width,,,4
dma,ccr1,,address_offset,,0x8,
dma,ccr1,,reset_value,,0x00000000,
dma,ccr1,,size,,32,
dma,ccr1,circ,bit_offset,,5,5
dma,ccr1,circ,bit_width,,1,1
dma,ccr1,dir,bit_offset,,4,4
dma,ccr1,dir,bit_width,,1,1
dma,ccr1,en,bit_offset,,0,0
dma,ccr1,en,bit_width,,1,1
dma,ccr1,htie,bit_offset,,2,2
dma,ccr1,htie,bit_width,,1,1
dma,ccr1,mem2mem,bit_offset,,14,14
dma,ccr1,mem2mem,bit_width,,1,1
dma,ccr1,minc,bit_offset,,7,7
dma,ccr1,minc,bit_width,,1,1
dma,ccr1,msize,bit_offset,,10,10
dma,ccr1,msize,bit_width,,2,2
dma,ccr1,pinc,bit_offset,,6,6
dma,ccr1,pinc,bit_width,,1,1
dma,ccr1,pl,bit_offset,,12,12
dma,ccr1,pl,bit_width,,2,2
dma,ccr1,psize,bit_offset,,8,8
dma,ccr1,psize,bit_width,,2,2
dma,ccr1,tcie,bit_offset,,1,1
dma,ccr1,tcie,bit_width,,1,1
dma,ccr1,teie,bit_offset,,3,3
dma,ccr1,teie,bit_width,,1,1
dma,ccr1,reserved,bit_offset,,,15
dma,ccr1,reserved,bit_width,,,1
dma,ccr2,,address_offset,,0x1c,
dma,ccr2,,reset_value,,0x00000000,
dma,ccr2,,size,,32,
dma,ccr2,circ,bit_offset,,5,5
dma,ccr2,circ,bit_width,,1,1
dma,ccr2,dir,bit_offset,,4,4
dma,ccr2,dir,bit_width,,1,1
dma,ccr2,en,bit_offset,,0,0
dma,ccr2,en,bit_width,,1,1
dma,ccr2,htie,bit_offset,,2,2
dma,ccr2,htie,bit_width,,1,1
dma,ccr2,mem2mem,bit_offset,,14,14
dma,ccr2,mem2mem,bit_width,,1,1
dma,ccr2,minc,bit_offset,,7,7
dma,ccr2,minc,bit_width,,1,1
dma,ccr2,msize,bit_offset,,10,10
dma,ccr2,msize,bit_width,,2,2
dma,ccr2,pinc,bit_offset,,6,6
dma,ccr2,pinc,bit_width,,1,1
dma,ccr2,pl,bit_offset,,12,12
dma,ccr2,pl,bit_width,,2,2
dma,ccr2,psize,bit_offset,,8,8
dma,ccr2,psize,bit_width,,2,2
dma,ccr2,tcie,bit_offset,,1,1
dma,ccr2,tcie,bit_width,,1,1
dma,ccr2,teie,bit_offset,,3,3
dma,ccr2,teie,bit_width,,1,1
dma,ccr2,reserved,bit_offset,,,15
dma,ccr2,reserved,bit_width,,,17
dma,ccr3,,address_offset,,0x30,
dma,ccr3,,reset_value,,0x00000000,
dma,ccr3,,size,,32,
dma,ccr3,circ,bit_offset,,5,5
dma,ccr3,circ,bit_width,,1,1
dma,ccr3,dir,bit_offset,,4,4
dma,ccr3,dir,bit_width,,1,1
dma,ccr3,en,bit_offset,,0,0
dma,ccr3,en,bit_width,,1,1
