peripheral,register,field_name,alt_name,key,correct_value,svd_value,agent_value,status,page,set_method,derived_from
fsmc,bcr2,waiten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,waiten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,wren,,bit_offset,12,12,12,verified,,imported,
fsmc,bcr2,wren,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,wren,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,waitcfg,,bit_offset,11,11,11,verified,,imported,
fsmc,bcr2,waitcfg,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,waitcfg,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,wrapmod,,bit_offset,10,10,10,verified,,imported,
fsmc,bcr2,wrapmod,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,wrapmod,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,waitpol,,bit_offset,9,9,9,verified,,imported,
fsmc,bcr2,waitpol,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,waitpol,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,bursten,,bit_offset,8,8,8,verified,,imported,
fsmc,bcr2,bursten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,bursten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,faccen,,bit_offset,6,6,6,verified,,imported,
fsmc,bcr2,faccen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,faccen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,mwid,,bit_offset,4,4,4,verified,,imported,
fsmc,bcr2,mwid,,bit_width,2,2,2,verified,,imported,
fsmc,bcr2,mwid,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,mtyp,,bit_offset,2,2,2,verified,,imported,
fsmc,bcr2,mtyp,,bit_width,2,2,2,verified,,imported,
fsmc,bcr2,mtyp,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,muxen,,bit_offset,1,1,1,verified,,imported,
fsmc,bcr2,muxen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,muxen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr2,mbken,,bit_offset,0,0,0,verified,,imported,
fsmc,bcr2,mbken,,bit_width,1,1,1,verified,,imported,
fsmc,bcr2,mbken,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,,,address_offset,0xC,0xC,,verified,,imported,
fsmc,btr2,,,reset_value,0x0FFFFFFF,0xFFFFFFFF,,verified,,imported,
fsmc,btr2,,,size,32,0x20,,verified,,imported,
fsmc,btr2,accmod,,bit_offset,28,28,27,verified,,imported,
fsmc,btr2,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,btr2,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,datlat,,bit_offset,24,24,23,verified,,imported,
fsmc,btr2,datlat,,bit_width,4,4,4,verified,,imported,
fsmc,btr2,datlat,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,clkdiv,,bit_offset,20,20,19,verified,,imported,
fsmc,btr2,clkdiv,,bit_width,4,4,4,verified,,imported,
fsmc,btr2,clkdiv,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,busturn,,bit_offset,16,16,15,verified,,imported,
fsmc,btr2,busturn,,bit_width,4,4,4,verified,,imported,
fsmc,btr2,busturn,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,btr2,datast,,bit_width,8,8,7,verified,,imported,
fsmc,btr2,datast,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,btr2,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,btr2,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,btr2,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,btr2,addset,,bit_width,4,4,4,verified,,imported,
fsmc,btr2,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,,,address_offset,0x10,0x10,,verified,,imported,
fsmc,bcr3,,,reset_value,0x30D2,0x000030D0,,verified,,imported,
fsmc,bcr3,,,size,32,0x20,,verified,,imported,
fsmc,bcr3,cburstrw,,bit_offset,19,19,19,verified,,imported,
fsmc,bcr3,cburstrw,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,cburstrw,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,asyncwait,,bit_offset,15,15,15,verified,,imported,
fsmc,bcr3,asyncwait,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,asyncwait,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,extmod,,bit_offset,14,14,14,verified,,imported,
fsmc,bcr3,extmod,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,extmod,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,waiten,,bit_offset,13,13,13,verified,,imported,
fsmc,bcr3,waiten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,waiten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,wren,,bit_offset,12,12,12,verified,,imported,
fsmc,bcr3,wren,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,wren,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,waitcfg,,bit_offset,11,11,11,verified,,imported,
fsmc,bcr3,waitcfg,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,waitcfg,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,wrapmod,,bit_offset,10,10,10,verified,,imported,
fsmc,bcr3,wrapmod,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,wrapmod,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,waitpol,,bit_offset,9,9,9,verified,,imported,
fsmc,bcr3,waitpol,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,waitpol,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,bursten,,bit_offset,8,8,8,verified,,imported,
fsmc,bcr3,bursten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,bursten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,faccen,,bit_offset,6,6,6,verified,,imported,
fsmc,bcr3,faccen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,faccen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,mwid,,bit_offset,4,4,4,verified,,imported,
fsmc,bcr3,mwid,,bit_width,2,2,2,verified,,imported,
fsmc,bcr3,mwid,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,mtyp,,bit_offset,2,2,2,verified,,imported,
fsmc,bcr3,mtyp,,bit_width,2,2,2,verified,,imported,
fsmc,bcr3,mtyp,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,muxen,,bit_offset,1,1,1,verified,,imported,
fsmc,bcr3,muxen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,muxen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr3,mbken,,bit_offset,0,0,0,verified,,imported,
fsmc,bcr3,mbken,,bit_width,1,1,1,verified,,imported,
fsmc,bcr3,mbken,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,,,address_offset,0x14,0x14,,verified,,imported,
fsmc,btr3,,,reset_value,0x0FFFFFFF,0xFFFFFFFF,,verified,,imported,
fsmc,btr3,,,size,32,0x20,,verified,,imported,
fsmc,btr3,accmod,,bit_offset,28,28,27,verified,,imported,
fsmc,btr3,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,btr3,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,datlat,,bit_offset,24,24,23,verified,,imported,
fsmc,btr3,datlat,,bit_width,4,4,4,verified,,imported,
fsmc,btr3,datlat,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,clkdiv,,bit_offset,20,20,19,verified,,imported,
fsmc,btr3,clkdiv,,bit_width,4,4,4,verified,,imported,
fsmc,btr3,clkdiv,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,busturn,,bit_offset,16,16,15,verified,,imported,
fsmc,btr3,busturn,,bit_width,4,4,4,verified,,imported,
fsmc,btr3,busturn,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,btr3,datast,,bit_width,8,8,7,verified,,imported,
fsmc,btr3,datast,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,btr3,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,btr3,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,btr3,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,btr3,addset,,bit_width,4,4,4,verified,,imported,
fsmc,btr3,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,,,address_offset,0x18,0x18,,verified,,imported,
fsmc,bcr4,,,reset_value,0x30D2,0x000030D0,,verified,,imported,
fsmc,bcr4,,,size,32,0x20,,verified,,imported,
fsmc,bcr4,cburstrw,,bit_offset,19,19,19,verified,,imported,
fsmc,bcr4,cburstrw,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,cburstrw,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,asyncwait,,bit_offset,15,15,15,verified,,imported,
fsmc,bcr4,asyncwait,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,asyncwait,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,extmod,,bit_offset,14,14,14,verified,,imported,
fsmc,bcr4,extmod,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,extmod,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,waiten,,bit_offset,13,13,13,verified,,imported,
fsmc,bcr4,waiten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,waiten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,wren,,bit_offset,12,12,12,verified,,imported,
fsmc,bcr4,wren,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,wren,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,waitcfg,,bit_offset,11,11,11,verified,,imported,
fsmc,bcr4,waitcfg,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,waitcfg,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,wrapmod,,bit_offset,10,10,10,verified,,imported,
fsmc,bcr4,wrapmod,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,wrapmod,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,waitpol,,bit_offset,9,9,9,verified,,imported,
fsmc,bcr4,waitpol,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,waitpol,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,bursten,,bit_offset,8,8,8,verified,,imported,
fsmc,bcr4,bursten,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,bursten,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,faccen,,bit_offset,6,6,6,verified,,imported,
fsmc,bcr4,faccen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,faccen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,mwid,,bit_offset,4,4,4,verified,,imported,
fsmc,bcr4,mwid,,bit_width,2,2,2,verified,,imported,
fsmc,bcr4,mwid,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,mtyp,,bit_offset,2,2,2,verified,,imported,
fsmc,bcr4,mtyp,,bit_width,2,2,2,verified,,imported,
fsmc,bcr4,mtyp,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,muxen,,bit_offset,1,1,1,verified,,imported,
fsmc,bcr4,muxen,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,muxen,,access,read-write,read-write,,verified,,imported,
fsmc,bcr4,mbken,,bit_offset,0,0,0,verified,,imported,
fsmc,bcr4,mbken,,bit_width,1,1,1,verified,,imported,
fsmc,bcr4,mbken,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,,,address_offset,0x1C,0x1C,,verified,,imported,
fsmc,btr4,,,reset_value,0x0FFFFFFF,0xFFFFFFFF,,verified,,imported,
fsmc,btr4,,,size,32,0x20,,verified,,imported,
fsmc,btr4,accmod,,bit_offset,28,28,28,verified,,imported,
fsmc,btr4,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,btr4,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,datlat,,bit_offset,24,24,24,verified,,imported,
fsmc,btr4,datlat,,bit_width,4,4,4,verified,,imported,
fsmc,btr4,datlat,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,clkdiv,,bit_offset,20,20,20,verified,,imported,
fsmc,btr4,clkdiv,,bit_width,4,4,4,verified,,imported,
fsmc,btr4,clkdiv,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,busturn,,bit_offset,16,16,16,verified,,imported,
fsmc,btr4,busturn,,bit_width,4,4,4,verified,,imported,
fsmc,btr4,busturn,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,btr4,datast,,bit_width,8,8,8,verified,,imported,
fsmc,btr4,datast,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,btr4,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,btr4,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,btr4,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,btr4,addset,,bit_width,4,4,4,verified,,imported,
fsmc,btr4,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr1,,,address_offset,0x104,0x104,,verified,,imported,
fsmc,bwtr1,,,reset_value,0xFFFFFFF,0x0FFFFFFF,,verified,,imported,
fsmc,bwtr1,,,size,32,0x20,,verified,,imported,
fsmc,bwtr1,accmod,,bit_offset,28,28,,verified,,imported,
fsmc,bwtr1,accmod,,bit_width,2,2,,verified,,imported,
fsmc,bwtr1,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr1,datlat,,bit_offset,,24,,not-specified,,human-verified,
fsmc,bwtr1,datlat,,bit_width,,4,,not-specified,,human-verified,
fsmc,bwtr1,datlat,,access,,read-write,,not-specified,,human-verified,
fsmc,bwtr1,clkdiv,,bit_offset,,20,,not-specified,,human-verified,
fsmc,bwtr1,clkdiv,,bit_width,,4,,not-specified,,human-verified,
fsmc,bwtr1,clkdiv,,access,,read-write,,not-specified,,human-verified,
fsmc,bwtr1,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,bwtr1,datast,,bit_width,8,8,8,verified,,imported,
fsmc,bwtr1,datast,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr1,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,bwtr1,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr1,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr1,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,bwtr1,addset,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr1,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr2,,,address_offset,0x10C,0x10C,,verified,,imported,
fsmc,bwtr2,,,reset_value,0xFFFFFFF,0x0FFFFFFF,,verified,,imported,
fsmc,bwtr2,,,size,32,0x20,,verified,,imported,
fsmc,bwtr2,accmod,,bit_offset,28,28,28,verified,,imported,
fsmc,bwtr2,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,bwtr2,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr2,datlat,,bit_offset,,24,,not-specified,,human-verified,
fsmc,bwtr2,datlat,,bit_width,,4,,not-specified,,human-verified,
fsmc,bwtr2,datlat,,access,,read-write,,not-specified,,human-verified,
fsmc,bwtr2,clkdiv,,bit_offset,,20,,not-specified,,human-verified,
fsmc,bwtr2,clkdiv,,bit_width,,4,,not-specified,,human-verified,
fsmc,bwtr2,clkdiv,,access,,read-write,,not-specified,,human-verified,
fsmc,bwtr2,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,bwtr2,datast,,bit_width,8,8,8,verified,,imported,
fsmc,bwtr2,datast,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr2,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,bwtr2,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr2,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr2,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,bwtr2,addset,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr2,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr3,,,address_offset,0x114,0x114,,verified,,imported,
fsmc,bwtr3,,,reset_value,0xFFFFFFF,0x0FFFFFFF,,verified,,imported,
fsmc,bwtr3,,,size,32,0x20,,verified,,imported,
fsmc,bwtr3,accmod,,bit_offset,28,28,28,verified,,imported,
fsmc,bwtr3,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,bwtr3,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr3,datlat,,bit_offset,,24,,,,,
fsmc,bwtr3,datlat,,bit_width,,4,,,,,
fsmc,bwtr3,datlat,,access,,read-write,,,,,
fsmc,bwtr3,clkdiv,,bit_offset,,20,,,,,
fsmc,bwtr3,clkdiv,,bit_width,,4,,,,,
fsmc,bwtr3,clkdiv,,access,,read-write,,,,,
fsmc,bwtr3,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,bwtr3,datast,,bit_width,8,8,8,verified,,imported,
fsmc,bwtr3,datast,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr3,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,bwtr3,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr3,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr3,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,bwtr3,addset,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr3,addset,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr4,,,address_offset,0x11C,0x11C,,verified,,imported,
fsmc,bwtr4,,,reset_value,0xFFFFFFF,0x0FFFFFFF,,verified,,imported,
fsmc,bwtr4,,,size,32,0x20,,verified,,imported,
fsmc,bwtr4,accmod,,bit_offset,28,28,28,verified,,imported,
fsmc,bwtr4,accmod,,bit_width,2,2,2,verified,,imported,
fsmc,bwtr4,accmod,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr4,datlat,,bit_offset,,24,,,,,
fsmc,bwtr4,datlat,,bit_width,,4,,,,,
fsmc,bwtr4,datlat,,access,,read-write,,,,,
fsmc,bwtr4,clkdiv,,bit_offset,,20,,,,,
fsmc,bwtr4,clkdiv,,bit_width,,4,,,,,
fsmc,bwtr4,clkdiv,,access,,read-write,,,,,
fsmc,bwtr4,datast,,bit_offset,8,8,8,verified,,imported,
fsmc,bwtr4,datast,,bit_width,8,8,8,verified,,imported,
fsmc,bwtr4,datast,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr4,addhld,,bit_offset,4,4,4,verified,,imported,
fsmc,bwtr4,addhld,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr4,addhld,,access,read-write,read-write,,verified,,imported,
fsmc,bwtr4,addset,,bit_offset,0,0,0,verified,,imported,
fsmc,bwtr4,addset,,bit_width,4,4,4,verified,,imported,
fsmc,bwtr4,addset,,access,read-write,read-write,,verified,,imported,
pwr,,,,base_address,,0x40007000,,,,,
pwr,cr,,,address_offset,0x0,0x0,,verified,,imported,
pwr,cr,,,reset_value,0x00000000,0x00000000,,verified,,imported,
pwr,cr,,,size,32,0x20,,verified,,imported,
pwr,cr,lpds,,bit_offset,0,0,0,verified,,imported,
pwr,cr,lpds,,bit_width,1,1,1,verified,,imported,
pwr,cr,lpds,,access,read-write,read-write,,verified,,imported,
pwr,cr,pdds,,bit_offset,1,1,1,verified,,imported,
pwr,cr,pdds,,bit_width,1,1,1,verified,,imported,
pwr,cr,pdds,,access,read-write,read-write,,verified,,imported,
pwr,cr,cwuf,,bit_offset,2,2,2,verified,,imported,
pwr,cr,cwuf,,bit_width,1,1,1,verified,,imported,
pwr,cr,cwuf,,access,read-write,read-write,,verified,,imported,
pwr,cr,csbf,,bit_offset,3,3,3,verified,,imported,
pwr,cr,csbf,,bit_width,1,1,1,verified,,imported,
pwr,cr,csbf,,access,read-write,read-write,,verified,,imported,
pwr,cr,pvde,,bit_offset,4,4,4,verified,,imported,
pwr,cr,pvde,,bit_width,1,1,1,verified,,imported,
pwr,cr,pvde,,access,read-write,read-write,,verified,,imported,
pwr,cr,pls,,bit_offset,5,5,5,verified,,imported,
pwr,cr,pls,,bit_width,3,3,3,verified,,imported,
pwr,cr,pls,,access,read-write,read-write,,verified,,imported,
pwr,cr,dbp,,bit_offset,8,8,8,verified,,imported,
pwr,cr,dbp,,bit_width,1,1,1,verified,,imported,
pwr,cr,dbp,,access,read-write,read-write,,verified,,imported,
pwr,csr,,,address_offset,0x4,0x4,,verified,,imported,
pwr,csr,,,reset_value,0x00000000,0x00000000,,verified,,imported,
pwr,csr,,,size,32,0x20,,verified,,imported,
pwr,csr,wuf,,bit_offset,0,0,0,verified,,imported,
pwr,csr,wuf,,bit_width,1,1,1,verified,,imported,
pwr,csr,wuf,,access,read-only,read-only,,verified,,imported,
pwr,csr,sbf,,bit_offset,1,1,1,verified,,imported,
pwr,csr,sbf,,bit_width,1,1,1,verified,,imported,
pwr,csr,sbf,,access,read-only,read-only,,verified,,imported,
pwr,csr,pvdo,,bit_offset,2,2,2,verified,,imported,
pwr,csr,pvdo,,bit_width,1,1,1,verified,,imported,
pwr,csr,pvdo,,access,read-only,read-only,,verified,,imported,
pwr,csr,ewup,,bit_offset,8,8,8,verified,,imported,
pwr,csr,ewup,,bit_width,1,1,1,verified,,imported,
pwr,csr,ewup,,access,read-write,read-write,,verified,,imported,
rcc,,,,base_address,,0x40021000,,,,,
rcc,cr,,,address_offset,0x0,0x0,,verified,,imported,
rcc,cr,,,reset_value,0x83,0x00000083,,verified,,imported,
rcc,cr,,,size,32,0x20,,verified,,imported,
rcc,cr,hsion,,bit_offset,0,0,0,verified,,imported,
rcc,cr,hsion,,bit_width,1,1,1,verified,,imported,
rcc,cr,hsion,,access,read-write,read-write,,verified,,imported,
rcc,cr,hsirdy,,bit_offset,1,1,1,verified,,imported,
rcc,cr,hsirdy,,bit_width,1,1,1,verified,,imported,
