peripheral,register,field_name,key,correct_value,svd_value,agent_value
acmp1,cs,aco,bit_width,,1,1
acmp1,cs,acope,bit_offset,,2,2
acmp1,cs,acope,bit_width,,1,1
acmp1,cs,hyst,bit_offset,,6,6
acmp1,cs,hyst,bit_width,,1,1
adc,apctl1,,address_offset,,0x18,
adc,apctl1,,reset_value,,0,
adc,apctl1,,size,,32,
adc,apctl1,adpc,bit_offset,,0,0
adc,apctl1,adpc,bit_width,,16,16
adc,apctl1,reserved,bit_offset,,,16
adc,apctl1,reserved,bit_width,,,16
adc,cv,,address_offset,,0x14,
adc,cv,,reset_value,,0,
adc,cv,,size,,32,
adc,cv,cv,bit_offset,,0,0
adc,cv,cv,bit_width,,12,12
adc,r,,address_offset,,0x10,
adc,r,,reset_value,,0,
adc,r,,size,,32,
adc,r,adr,bit_offset,,0,0
adc,r,adr,bit_width,,12,12
adc,r,reserved,bit_offset,,,12
adc,r,reserved,bit_width,,,20
adc,sc1,,address_offset,,0,
adc,sc1,,reset_value,,0x1F,
adc,sc1,,size,,32,
adc,sc1,adch,bit_offset,,0,0
adc,sc1,adch,bit_width,,5,5
adc,sc1,adco,bit_offset,,5,5
adc,sc1,adco,bit_width,,1,1
adc,sc1,aien,bit_offset,,6,6
adc,sc1,aien,bit_width,,1,1
adc,sc1,coco,bit_offset,,7,7
adc,sc1,coco,bit_width,,1,1
adc,sc2,,address_offset,,0x4,
adc,sc2,,reset_value,,0x8,
adc,sc2,,size,,32,
adc,sc2,acfe,bit_offset,,5,5
adc,sc2,acfe,bit_width,,1,1
adc,sc2,acfgt,bit_offset,,4,4
adc,sc2,acfgt,bit_width,,1,1
adc,sc2,adact,bit_offset,,7,7
adc,sc2,adact,bit_width,,1,1
adc,sc2,adtrg,bit_offset,,6,6
adc,sc2,adtrg,bit_width,,1,1
adc,sc2,fempty,bit_offset,,3,3
adc,sc2,fempty,bit_width,,1,1
adc,sc2,ffull,bit_offset,,2,2
adc,sc2,ffull,bit_width,,1,1
adc,sc2,refsel,bit_offset,,0,0
adc,sc2,refsel,bit_width,,2,2
adc,sc3,,address_offset,,0x8,
adc,sc3,,reset_value,,0,
adc,sc3,,size,,32,
adc,sc3,adiclk,bit_offset,,0,0
adc,sc3,adiclk,bit_width,,2,2
adc,sc3,adiv,bit_offset,,5,5
adc,sc3,adiv,bit_width,,2,2
adc,sc3,adlpc,bit_offset,,7,7
adc,sc3,adlpc,bit_width,,1,1
adc,sc3,adlsmp,bit_offset,,4,4
adc,sc3,adlsmp,bit_width,,1,1
adc,sc3,mode,bit_offset,,2,2
adc,sc3,mode,bit_width,,2,2
adc,sc4,,address_offset,,0xC,
adc,sc4,,reset_value,,0,
adc,sc4,,size,,32,
adc,sc4,acfsel,bit_offset,,5,5
adc,sc4,acfsel,bit_width,,1,1
adc,sc4,afdep,bit_offset,,0,0
adc,sc4,afdep,bit_width,,3,3
adc,sc4,ascane,bit_offset,,6,6
adc,sc4,ascane,bit_width,,1,1
adc,sc4,htrgme,bit_offset,,8,8
adc,sc4,htrgme,bit_width,,1,1
adc,sc5,,address_offset,,0x1C,
adc,sc5,,reset_value,,0,
adc,sc5,,size,,32,
adc,sc5,htrgmaske,bit_offset,,1,1
adc,sc5,htrgmaske,bit_width,,1,1
adc,sc5,htrgmasksel,bit_offset,,0,0
adc,sc5,htrgmasksel,bit_width,,1,1
crc,ctrl,,address_offset,,0x8,
crc,ctrl,,reset_value,,0,
crc,ctrl,,size,,32,
crc,ctrl,fxor,bit_offset,,26,26
crc,ctrl,fxor,bit_width,,1,1
crc,ctrl,tcrc,bit_offset,,24,24
crc,ctrl,tcrc,bit_width,,1,1
crc,ctrl,tot,bit_offset,,30,30
crc,ctrl,tot,bit_width,,2,2
crc,ctrl,totr,bit_offset,,28,28
crc,ctrl,totr,bit_width,,2,2
crc,ctrl,was,bit_offset,,25,25
crc,ctrl,was,bit_width,,1,1
crc,data,,address_offset,,0,
crc,data,,reset_value,,0xFFFFFFFF,
crc,data,,size,,32,
crc,data,hl,bit_offset,,16,16
crc,data,hl,bit_width,,8,8
crc,data,hu,bit_offset,,24,24
crc,data,hu,bit_width,,8,8
crc,data,ll,bit_offset,,0,0
crc,data,ll,bit_width,,8,8
crc,data,lu,bit_offset,,8,8
crc,data,lu,bit_width,,8,8
crc,gpoly,,address_offset,,0x4,
crc,gpoly,,reset_value,,0x1021,
crc,gpoly,,size,,32,
crc,gpoly,high,bit_offset,,16,16
crc,gpoly,high,bit_width,,16,16
crc,gpoly,low,bit_offset,,0,0
crc,gpoly,low,bit_width,,16,16
crc,ctrlhu,,address_offset,,0xB,
crc,ctrlhu,,reset_value,,0,
crc,ctrlhu,,size,,8,
crc,ctrlhu,fxor,bit_offset,,2,
crc,ctrlhu,fxor,bit_width,,1,
crc,ctrlhu,tcrc,bit_offset,,0,
crc,ctrlhu,tcrc,bit_width,,1,
crc,ctrlhu,tot,bit_offset,,6,
crc,ctrlhu,tot,bit_width,,2,
crc,ctrlhu,totr,bit_offset,,4,
crc,ctrlhu,totr,bit_width,,2,
crc,ctrlhu,was,bit_offset,,1,
crc,ctrlhu,was,bit_width,,1,
crc,datah,,address_offset,,0x2,
crc,datah,,reset_value,,0xFFFF,
crc,datah,,size,,16,
crc,datah,datah,bit_offset,,0,
crc,datah,datah,bit_width,,16,
crc,datahl,,address_offset,,0x2,
crc,datahl,,reset_value,,0xFF,
crc,datahl,,size,,8,
crc,datahl,datahl,bit_offset,,0,
crc,datahl,datahl,bit_width,,8,
crc,datahu,,address_offset,,0x3,
crc,datahu,,reset_value,,0xFF,
crc,datahu,,size,,8,
crc,datahu,datahu,bit_offset,,0,
crc,datahu,datahu,bit_width,,8,
crc,datal,,address_offset,,0,
crc,datal,,reset_value,,0xFFFF,
crc,datal,,size,,16,
crc,datal,datal,bit_offset,,0,
crc,datal,datal,bit_width,,16,
crc,datall,,address_offset,,0,
crc,datall,,reset_value,,0xFF,
crc,datall,,size,,8,
crc,datall,datall,bit_offset,,0,
crc,datall,datall,bit_width,,8,
crc,datalu,,address_offset,,0x1,
crc,datalu,,reset_value,,0xFF,
crc,datalu,,size,,8,
crc,datalu,datalu,bit_offset,,0,
crc,datalu,datalu,bit_width,,8,
crc,gpolyh,,address_offset,,0x6,
crc,gpolyh,,reset_value,,0xFFFF,
crc,gpolyh,,size,,16,
crc,gpolyh,gpolyh,bit_offset,,0,
crc,gpolyh,gpolyh,bit_width,,16,
crc,gpolyhl,,address_offset,,0x6,
crc,gpolyhl,,reset_value,,0xFF,
crc,gpolyhl,,size,,8,
crc,gpolyhl,gpolyhl,bit_offset,,0,
crc,gpolyhl,gpolyhl,bit_width,,8,
crc,gpolyhu,,address_offset,,0x7,
crc,gpolyhu,,reset_value,,0xFF,
crc,gpolyhu,,size,,8,
crc,gpolyhu,gpolyhu,bit_offset,,0,
crc,gpolyhu,gpolyhu,bit_width,,8,
crc,gpolyl,,address_offset,,0x4,
crc,gpolyl,,reset_value,,0xFFFF,
crc,gpolyl,,size,,16,
crc,gpolyl,gpolyl,bit_offset,,0,
crc,gpolyl,gpolyl,bit_width,,16,
crc,gpolyll,,address_offset,,0x4,
crc,gpolyll,,reset_value,,0xFF,
crc,gpolyll,,size,,8,
crc,gpolyll,gpolyll,bit_offset,,0,
crc,gpolyll,gpolyll,bit_width,,8,
crc,gpolylu,,address_offset,,0x5,
crc,gpolylu,,reset_value,,0xFF,
crc,gpolylu,,size,,8,
crc,gpolylu,gpolylu,bit_offset,,0,
crc,gpolylu,gpolylu,bit_width,,8,
ftm0,cnt,,address_offset,,0x4,
ftm0,cnt,,reset_value,,0,
ftm0,cnt,,size,,32,
ftm0,cnt,count,bit_offset,,0,
ftm0,cnt,count,bit_width,,16,
ftm0,cntin,,address_offset,,0x4C,
ftm0,cntin,,reset_value,,0,
ftm0,cntin,,size,,32,
ftm0,cntin,init,bit_offset,,0,
ftm0,cntin,init,bit_width,,16,
ftm0,combine,,address_offset,,0x64,
ftm0,combine,,reset_value,,0,
ftm0,combine,,size,,32,
ftm0,combine,combine0,bit_offset,,0,
ftm0,combine,combine0,bit_width,,1,
ftm0,combine,combine1,bit_offset,,8,
ftm0,combine,combine1,bit_width,,1,
ftm0,combine,combine2,bit_offset,,16,
ftm0,combine,combine2,bit_width,,1,
ftm0,combine,combine3,bit_offset,,24,
ftm0,combine,combine3,bit_width,,1,
ftm0,combine,comp0,bit_offset,,1,
ftm0,combine,comp0,bit_width,,1,
ftm0,combine,comp1,bit_offset,,9,
ftm0,combine,comp1,bit_width,,1,
ftm0,combine,comp2,bit_offset,,17,
ftm0,combine,comp2,bit_width,,1,
ftm0,combine,comp3,bit_offset,,25,
ftm0,combine,comp3,bit_width,,1,
ftm0,combine,decap0,bit_offset,,3,
ftm0,combine,decap0,bit_width,,1,
ftm0,combine,decap1,bit_offset,,11,
ftm0,combine,decap1,bit_width,,1,
ftm0,combine,decap2,bit_offset,,19,
ftm0,combine,decap2,bit_width,,1,
ftm0,combine,decap3,bit_offset,,27,
ftm0,combine,decap3,bit_width,,1,
ftm0,combine,decapen0,bit_offset,,2,
ftm0,combine,decapen0,bit_width,,1,
ftm0,combine,decapen1,bit_offset,,10,
ftm0,combine,decapen1,bit_width,,1,
ftm0,combine,decapen2,bit_offset,,18,
ftm0,combine,decapen2,bit_width,,1,
ftm0,combine,decapen3,bit_offset,,26,
ftm0,combine,decapen3,bit_width,,1,
ftm0,combine,dten0,bit_offset,,4,
ftm0,combine,dten0,bit_width,,1,
ftm0,combine,dten1,bit_offset,,12,
ftm0,combine,dten1,bit_width,,1,
ftm0,combine,dten2,bit_offset,,20,
ftm0,combine,dten2,bit_width,,1,
ftm0,combine,dten3,bit_offset,,28,
ftm0,combine,dten3,bit_width,,1,
ftm0,combine,faulten0,bit_offset,,6,
ftm0,combine,faulten0,bit_width,,1,
ftm0,combine,faulten1,bit_offset,,14,
ftm0,combine,faulten1,bit_width,,1,
ftm0,combine,faulten2,bit_offset,,22,
ftm0,combine,faulten2,bit_width,,1,
ftm0,combine,faulten3,bit_offset,,30,
ftm0,combine,faulten3,bit_width,,1,
ftm0,combine,syncen0,bit_offset,,5,
ftm0,combine,syncen0,bit_width,,1,
ftm0,combine,syncen1,bit_offset,,13,
ftm0,combine,syncen1,bit_width,,1,
ftm0,combine,syncen2,bit_offset,,21,
ftm0,combine,syncen2,bit_width,,1,
ftm0,combine,syncen3,bit_offset,,29,
ftm0,combine,syncen3,bit_width,,1,
ftm0,conf,,address_offset,,0x84,
ftm0,conf,,reset_value,,0,
ftm0,conf,,size,,32,
ftm0,conf,bdmmode,bit_offset,,6,
ftm0,conf,bdmmode,bit_width,,2,
ftm0,conf,gtbeen,bit_offset,,9,
ftm0,conf,gtbeen,bit_width,,1,
ftm0,conf,gtbeout,bit_offset,,10,
ftm0,conf,gtbeout,bit_width,,1,
ftm0,conf,numtof,bit_offset,,0,
ftm0,conf,numtof,bit_width,,5,
ftm0,deadtime,,address_offset,,0x68,
ftm0,deadtime,,reset_value,,0,
ftm0,deadtime,,size,,32,
ftm0,deadtime,dtps,bit_offset,,6,
ftm0,deadtime,dtps,bit_width,,2,
ftm0,deadtime,dtval,bit_offset,,0,
ftm0,deadtime,dtval,bit_width,,6,
ftm0,exttrig,,address_offset,,0x6C,
ftm0,exttrig,,reset_value,,0,
ftm0,exttrig,,size,,32,
ftm0,exttrig,ch0trig,bit_offset,,4,
ftm0,exttrig,ch0trig,bit_width,,1,
ftm0,exttrig,ch1trig,bit_offset,,5,
ftm0,exttrig,ch1trig,bit_width,,1,
ftm0,exttrig,ch2trig,bit_offset,,0,
ftm0,exttrig,ch2trig,bit_width,,1,
ftm0,exttrig,ch3trig,bit_offset,,1,
ftm0,exttrig,ch3trig,bit_width,,1,
ftm0,exttrig,ch4trig,bit_offset,,2,
ftm0,exttrig,ch4trig,bit_width,,1,
ftm0,exttrig,ch5trig,bit_offset,,3,
ftm0,exttrig,ch5trig,bit_width,,1,
ftm0,exttrig,inittrigen,bit_offset,,6,
ftm0,exttrig,inittrigen,bit_width,,1,
ftm0,exttrig,trigf,bit_offset,,7,
ftm0,exttrig,trigf,bit_width,,1,
ftm0,filter,,address_offset,,0x78,
ftm0,filter,,reset_value,,0,
ftm0,filter,,size,,32,
ftm0,filter,ch0fval,bit_offset,,0,
ftm0,filter,ch0fval,bit_width,,4,
ftm0,filter,ch1fval,bit_offset,,4,
ftm0,filter,ch1fval,bit_width,,4,
ftm0,filter,ch2fval,bit_offset,,8,
ftm0,filter,ch2fval,bit_width,,4,
ftm0,filter,ch3fval,bit_offset,,12,
ftm0,filter,ch3fval,bit_width,,4,
ftm0,fltctrl,,address_offset,,0x7C,
ftm0,fltctrl,,reset_value,,0,
ftm0,fltctrl,,size,,32,
ftm0,fltctrl,fault0en,bit_offset,,0,
ftm0,fltctrl,fault0en,bit_width,,1,
ftm0,fltctrl,fault1en,bit_offset,,1,
ftm0,fltctrl,fault1en,bit_width,,1,
ftm0,fltctrl,fault2en,bit_offset,,2,
ftm0,fltctrl,fault2en,bit_width,,1,
ftm0,fltctrl,fault3en,bit_offset,,3,
ftm0,fltctrl,fault3en,bit_width,,1,
ftm0,fltctrl,ffltr0en,bit_offset,,4,
ftm0,fltctrl,ffltr0en,bit_width,,1,
ftm0,fltctrl,ffltr1en,bit_offset,,5,
ftm0,fltctrl,ffltr1en,bit_width,,1,
ftm0,fltctrl,ffltr2en,bit_offset,,6,
ftm0,fltctrl,ffltr2en,bit_width,,1,
ftm0,fltctrl,ffltr3en,bit_offset,,7,
ftm0,fltctrl,ffltr3en,bit_width,,1,
ftm0,fltctrl,ffval,bit_offset,,8,
ftm0,fltctrl,ffval,bit_width,,4,
ftm0,fltpol,,address_offset,,0x88,
ftm0,fltpol,,reset_value,,0,
ftm0,fltpol,,size,,32,
ftm0,fltpol,flt0pol,bit_offset,,0,
ftm0,fltpol,flt0pol,bit_width,,1,
ftm0,fltpol,flt1pol,bit_offset,,1,
ftm0,fltpol,flt1pol,bit_width,,1,
ftm0,fltpol,flt2pol,bit_offset,,2,
ftm0,fltpol,flt2pol,bit_width,,1,
ftm0,fltpol,flt3pol,bit_offset,,3,
ftm0,fltpol,flt3pol,bit_width,,1,
ftm0,fms,,address_offset,,0x74,
ftm0,fms,,reset_value,,0,
ftm0,fms,,size,,32,
ftm0,fms,faultf,bit_offset,,7,
ftm0,fms,faultf,bit_width,,1,
ftm0,fms,faultf0,bit_offset,,0,
ftm0,fms,faultf0,bit_width,,1,
ftm0,fms,faultf1,bit_offset,,1,
ftm0,fms,faultf1,bit_width,,1,
ftm0,fms,faultf2,bit_offset,,2,
ftm0,fms,faultf2,bit_width,,1,
ftm0,fms,faultf3,bit_offset,,3,
ftm0,fms,faultf3,bit_width,,1,
ftm0,fms,faultin,bit_offset,,5,
ftm0,fms,faultin,bit_width,,1,
ftm0,fms,wpen,bit_offset,,6,
ftm0,fms,wpen,bit_width,,1,
ftm0,invctrl,,address_offset,,0x90,
ftm0,invctrl,,reset_value,,0,
ftm0,invctrl,,size,,32,
ftm0,invctrl,inv0en,bit_offset,,0,
ftm0,invctrl,inv0en,bit_width,,1,
ftm0,invctrl,inv1en,bit_offset,,1,
ftm0,invctrl,inv1en,bit_width,,1,
ftm0,invctrl,inv2en,bit_offset,,2,
ftm0,invctrl,inv2en,bit_width,,1,
ftm0,invctrl,inv3en,bit_offset,,3,
ftm0,invctrl,inv3en,bit_width,,1,
ftm0,mod,,address_offset,,0x8,
ftm0,mod,,reset_value,,0,
ftm0,mod,,size,,32,
ftm0,mod,mod,bit_offset,,0,
ftm0,mod,mod,bit_width,,16,
ftm0,mode,,address_offset,,0x54,
ftm0,mode,,reset_value,,0x4,
ftm0,mode,,size,,32,
ftm0,mode,captest,bit_offset,,4,
ftm0,mode,captest,bit_width,,1,
ftm0,mode,faultie,bit_offset,,7,
ftm0,mode,faultie,bit_width,,1,
ftm0,mode,faultm,bit_offset,,5,
ftm0,mode,faultm,bit_width,,2,
ftm0,mode,ftmen,bit_offset,,0,
ftm0,mode,ftmen,bit_width,,1,
ftm0,mode,init,bit_offset,,1,
ftm0,mode,init,bit_width,,1,
ftm0,mode,pwmsync,bit_offset,,3,
ftm0,mode,pwmsync,bit_width,,1,
ftm0,mode,wpdis,bit_offset,,2,
ftm0,mode,wpdis,bit_width,,1,
ftm0,outinit,,address_offset,,0x5C,
ftm0,outinit,,reset_value,,0,
ftm0,outinit,,size,,32,
ftm0,outinit,ch0oi,bit_offset,,0,
ftm0,outinit,ch0oi,bit_width,,1,
ftm0,outinit,ch1oi,bit_offset,,1,
ftm0,outinit,ch1oi,bit_width,,1,
ftm0,outinit,ch2oi,bit_offset,,2,
ftm0,outinit,ch2oi,bit_width,,1,
ftm0,outinit,ch3oi,bit_offset,,3,
ftm0,outinit,ch3oi,bit_width,,1,
ftm0,outinit,ch4oi,bit_offset,,4,
ftm0,outinit,ch4oi,bit_width,,1,
ftm0,outinit,ch5oi,bit_offset,,5,
ftm0,outinit,ch5oi,bit_width,,1,
ftm0,outinit,ch6oi,bit_offset,,6,
ftm0,outinit,ch6oi,bit_width,,1,
ftm0,outinit,ch7oi,bit_offset,,7,
ftm0,outinit,ch7oi,bit_width,,1,
ftm0,outmask,,address_offset,,0x60,
ftm0,outmask,,reset_value,,0,
ftm0,outmask,,size,,32,
ftm0,outmask,ch0om,bit_offset,,0,
ftm0,outmask,ch0om,bit_width,,1,
ftm0,outmask,ch1om,bit_offset,,1,
ftm0,outmask,ch1om,bit_width,,1,
ftm0,outmask,ch2om,bit_offset,,2,
ftm0,outmask,ch2om,bit_width,,1,
ftm0,outmask,ch3om,bit_offset,,3,
ftm0,outmask,ch3om,bit_width,,1,
ftm0,outmask,ch4om,bit_offset,,4,
ftm0,outmask,ch4om,bit_width,,1,
ftm0,outmask,ch5om,bit_offset,,5,
ftm0,outmask,ch5om,bit_width,,1,
ftm0,outmask,ch6om,bit_offset,,6,
ftm0,outmask,ch6om,bit_width,,1,
ftm0,outmask,ch7om,bit_offset,,7,
ftm0,outmask,ch7om,bit_width,,1,
ftm0,pol,,address_offset,,0x70,
ftm0,pol,,reset_value,,0,
ftm0,pol,,size,,32,
ftm0,pol,pol0,bit_offset,,0,
ftm0,pol,pol0,bit_width,,1,
ftm0,pol,pol1,bit_offset,,1,
ftm0,pol,pol1,bit_width,,1,
ftm0,pol,pol2,bit_offset,,2,
ftm0,pol,pol2,bit_width,,1,
ftm0,pol,pol3,bit_offset,,3,
ftm0,pol,pol3,bit_width,,1,
ftm0,pol,pol4,bit_offset,,4,
ftm0,pol,pol4,bit_width,,1,
ftm0,pol,pol5,bit_offset,,5,
ftm0,pol,pol5,bit_width,,1,
ftm0,pol,pol6,bit_offset,,6,
ftm0,pol,pol6,bit_width,,1,
ftm0,pol,pol7,bit_offset,,7,
ftm0,pol,pol7,bit_width,,1,
ftm0,pwmload,,address_offset,,0x98,
ftm0,pwmload,,reset_value,,0,
ftm0,pwmload,,size,,32,
ftm0,pwmload,ch0sel,bit_offset,,0,
ftm0,pwmload,ch0sel,bit_width,,1,
ftm0,pwmload,ch1sel,bit_offset,,1,
ftm0,pwmload,ch1sel,bit_width,,1,
ftm0,pwmload,ch2sel,bit_offset,,2,
ftm0,pwmload,ch2sel,bit_width,,1,
ftm0,pwmload,ch3sel,bit_offset,,3,
ftm0,pwmload,ch3sel,bit_width,,1,
ftm0,pwmload,ch4sel,bit_offset,,4,
ftm0,pwmload,ch4sel,bit_width,,1,
ftm0,pwmload,ch5sel,bit_offset,,5,
ftm0,pwmload,ch5sel,bit_width,,1,
ftm0,pwmload,ch6sel,bit_offset,,6,
ftm0,pwmload,ch6sel,bit_width,,1,
ftm0,pwmload,ch7sel,bit_offset,,7,
ftm0,pwmload,ch7sel,bit_width,,1,
ftm0,pwmload,ldok,bit_offset,,9,
ftm0,pwmload,ldok,bit_width,,1,
ftm0,sc,,address_offset,,0,
ftm0,sc,,reset_value,,0,
ftm0,sc,,size,,32,
ftm0,sc,clks,bit_offset,,3,
ftm0,sc,clks,bit_width,,2,
ftm0,sc,cpwms,bit_offset,,5,
ftm0,sc,cpwms,bit_width,,1,
ftm0,sc,ps,bit_offset,,0,
ftm0,sc,ps,bit_width,,3,
ftm0,sc,tof,bit_offset,,7,
ftm0,sc,tof,bit_width,,1,
ftm0,sc,toie,bit_offset,,6,
ftm0,sc,toie,bit_width,,1,
ftm0,status,,address_offset,,0x50,
ftm0,status,,reset_value,,0,
ftm0,status,,size,,32,
ftm0,status,ch0f,bit_offset,,0,
ftm0,status,ch0f,bit_width,,1,
ftm0,status,ch1f,bit_offset,,1,
ftm0,status,ch1f,bit_width,,1,
ftm0,status,ch2f,bit_offset,,2,
ftm0,status,ch2f,bit_width,,1,
ftm0,status,ch3f,bit_offset,,3,
ftm0,status,ch3f,bit_width,,1,
ftm0,status,ch4f,bit_offset,,4,
ftm0,status,ch4f,bit_width,,1,
ftm0,status,ch5f,bit_offset,,5,
ftm0,status,ch5f,bit_width,,1,
ftm0,status,ch6f,bit_offset,,6,
ftm0,status,ch6f,bit_width,,1,
ftm0,status,ch7f,bit_offset,,7,
ftm0,status,ch7f,bit_width,,1,
ftm0,swoctrl,,address_offset,,0x94,
ftm0,swoctrl,,reset_value,,0,
ftm0,swoctrl,,size,,32,
ftm0,swoctrl,ch0oc,bit_offset,,0,
ftm0,swoctrl,ch0oc,bit_width,,1,
ftm0,swoctrl,ch0ocv,bit_offset,,8,
ftm0,swoctrl,ch0ocv,bit_width,,1,
ftm0,swoctrl,ch1oc,bit_offset,,1,
ftm0,swoctrl,ch1oc,bit_width,,1,
ftm0,swoctrl,ch1ocv,bit_offset,,9,
ftm0,swoctrl,ch1ocv,bit_width,,1,
ftm0,swoctrl,ch2oc,bit_offset,,2,
ftm0,swoctrl,ch2oc,bit_width,,1,
ftm0,swoctrl,ch2ocv,bit_offset,,10,
ftm0,swoctrl,ch2ocv,bit_width,,1,
ftm0,swoctrl,ch3oc,bit_offset,,3,
ftm0,swoctrl,ch3oc,bit_width,,1,
ftm0,swoctrl,ch3ocv,bit_offset,,11,
ftm0,swoctrl,ch3ocv,bit_width,,1,
ftm0,swoctrl,ch4oc,bit_offset,,4,
ftm0,swoctrl,ch4oc,bit_width,,1,
ftm0,swoctrl,ch4ocv,bit_offset,,12,
ftm0,swoctrl,ch4ocv,bit_width,,1,
ftm0,swoctrl,ch5oc,bit_offset,,5,
ftm0,swoctrl,ch5oc,bit_width,,1,
ftm0,swoctrl,ch5ocv,bit_offset,,13,
ftm0,swoctrl,ch5ocv,bit_width,,1,
ftm0,swoctrl,ch6oc,bit_offset,,6,
ftm0,swoctrl,ch6oc,bit_width,,1,
ftm0,swoctrl,ch6ocv,bit_offset,,14,
ftm0,swoctrl,ch6ocv,bit_width,,1,
ftm0,swoctrl,ch7oc,bit_offset,,7,
ftm0,swoctrl,ch7oc,bit_width,,1,
ftm0,swoctrl,ch7ocv,bit_offset,,15,
ftm0,swoctrl,ch7ocv,bit_width,,1,
ftm0,sync,,address_offset,,0x58,
ftm0,sync,,reset_value,,0,
ftm0,sync,,size,,32,
ftm0,sync,cntmax,bit_offset,,1,
ftm0,sync,cntmax,bit_width,,1,
ftm0,sync,cntmin,bit_offset,,0,
ftm0,sync,cntmin,bit_width,,1,
ftm0,sync,reinit,bit_offset,,2,
ftm0,sync,reinit,bit_width,,1,
ftm0,sync,swsync,bit_offset,,7,
ftm0,sync,swsync,bit_width,,1,
ftm0,sync,synchom,bit_offset,,3,
ftm0,sync,synchom,bit_width,,1,
ftm0,sync,trig0,bit_offset,,4,
ftm0,sync,trig0,bit_width,,1,
ftm0,sync,trig1,bit_offset,,5,
ftm0,sync,trig1,bit_width,,1,
ftm0,sync,trig2,bit_offset,,6,
ftm0,sync,trig2,bit_width,,1,
ftm0,synconf,,address_offset,,0x8C,
ftm0,synconf,,reset_value,,0,
ftm0,synconf,,size,,32,
ftm0,synconf,cntinc,bit_offset,,2,
ftm0,synconf,cntinc,bit_width,,1,
ftm0,synconf,hwinvc,bit_offset,,19,
ftm0,synconf,hwinvc,bit_width,,1,
ftm0,synconf,hwom,bit_offset,,18,
ftm0,synconf,hwom,bit_width,,1,
ftm0,synconf,hwrstcnt,bit_offset,,16,
ftm0,synconf,hwrstcnt,bit_width,,1,
ftm0,synconf,hwsoc,bit_offset,,20,
ftm0,synconf,hwsoc,bit_width,,1,
ftm0,synconf,hwtrigmode,bit_offset,,0,
ftm0,synconf,hwtrigmode,bit_width,,1,
ftm0,synconf,hwwrbuf,bit_offset,,17,
