peripheral_name,register_name,field_name,key,value,agent_judgement,confidence_score
bkp,dr12,D,bit_width,16,True,0.99
bkp,dr12,D,access,read-write,True,0.87
bkp,dr13,,address_offset,0x48,True,0.99
bkp,dr13,,reset_value,0x00000000,True,0.99
bkp,dr13,,size,16,True,1.0
bkp,dr13,D[15:0],bit_offset,0,True,0.99
bkp,dr13,D[15:0],bit_width,16,True,1.0
bkp,dr13,D[15:0],access,read-write,True,0.96
bkp,dr14,,address_offset,0x4C,True,0.99
bkp,dr14,,reset_value,0x00000000,True,1.0
bkp,dr14,,size,16,True,0.99
bkp,dr14,D[15:0],bit_offset,0,True,0.96
bkp,dr14,D[15:0],bit_width,16,True,0.98
bkp,dr14,D[15:0],access,read-write,True,0.98
bkp,dr15,,address_offset,0x50,True,1.0
bkp,dr15,,reset_value,0x00000000,True,1.0
bkp,dr15,,size,16,True,0.98
bkp,dr15,D[15:0],bit_offset,0,True,0.99
bkp,dr15,D[15:0],bit_width,16,True,0.99
bkp,dr15,D[15:0],access,read-write,True,0.99
bkp,dr16,,address_offset,0x54,True,1.0
bkp,dr16,,reset_value,0x00000000,True,0.99
bkp,dr16,,size,16,True,0.98
bkp,dr16,D,bit_offset,0,True,0.98
bkp,dr16,D,bit_width,16,True,0.99
bkp,dr16,D,access,read-write,False,0.0
bkp,dr17,,address_offset,0x58,True,1.0
bkp,dr17,,reset_value,0x00000000,True,0.99
bkp,dr17,,size,16,True,0.99
bkp,dr17,D,bit_offset,0,True,0.96
bkp,dr17,D,bit_width,16,True,0.99
bkp,dr17,D,access,read-write,True,0.86
bkp,dr18,,address_offset,0x5C,True,1.0
bkp,dr18,,reset_value,0x00000000,True,1.0
bkp,dr18,,size,16,True,0.98
bkp,dr18,D[15:0],bit_offset,0,True,0.98
bkp,dr18,D[15:0],bit_width,16,True,0.99
bkp,dr18,D[15:0],access,read-write,True,0.95
bkp,dr19,,address_offset,0x60,True,1.0
bkp,dr19,,reset_value,0x00000000,True,0.99
bkp,dr19,,size,16,True,0.98
bkp,dr19,D[15:0],bit_offset,0,True,0.98
bkp,dr19,D[15:0],bit_width,16,True,1.0
bkp,dr19,D[15:0],access,read-write,True,0.98
bkp,dr2,,address_offset,0x08,True,1.0
bkp,dr2,,reset_value,0x00000000,True,1.0
bkp,dr2,,size,16,True,1.0
bkp,dr2,D,bit_offset,0,True,0.97
bkp,dr2,D,bit_width,16,True,1.0
bkp,dr2,D,access,read-write,True,0.85
bkp,dr20,,address_offset,0x64,True,1.0
bkp,dr20,,reset_value,0x00000000,True,0.99
bkp,dr20,,size,16,True,0.99
bkp,dr20,D[15:0],bit_offset,0,True,0.99
bkp,dr20,D[15:0],bit_width,16,True,0.99
bkp,dr20,D[15:0],access,read-write,True,0.98
bkp,dr3,,address_offset,0x0C,True,1.0
bkp,dr3,,reset_value,0x00000000,True,1.0
bkp,dr3,,size,16,True,1.0
bkp,dr3,D,bit_offset,0,True,0.95
bkp,dr3,D,bit_width,16,True,1.0
bkp,dr3,D,access,read-write,True,0.98
bkp,dr34,,address_offset,0x34,False,0.99
bkp,dr34,,reset_value,0x00000000,False,0.0
bkp,dr34,,size,16,False,1.0
bkp,dr34,TIF,bit_offset,9,False,0.95
bkp,dr34,TIF,bit_width,1,False,1.0
bkp,dr34,TIF,access,read-only,False,1.0
bkp,dr34,TEF,bit_offset,8,False,1.0
bkp,dr34,TEF,bit_width,1,False,0.99
bkp,dr34,TEF,access,read-only,False,0.99
bkp,dr34,TPIE,bit_offset,2,True,0.98
bkp,dr34,TPIE,bit_width,1,False,0.98
bkp,dr34,TPIE,access,read-write,False,1.0
bkp,dr34,CTI,bit_offset,1,False,1.0
bkp,dr34,CTI,bit_width,1,False,1.0
bkp,dr34,CTI,access,write-only,False,1.0
bkp,dr34,CTE,bit_offset,0,True,0.96
bkp,dr34,CTE,bit_width,1,False,1.0
bkp,dr34,CTE,access,write-only,False,0.98
bkp,dr4,,address_offset,0x10,True,1.0
bkp,dr4,,reset_value,0x00000000,True,1.0
bkp,dr4,,size,16,True,0.98
bkp,dr4,D[15:0],bit_offset,0,True,0.98
bkp,dr4,D[15:0],bit_width,16,True,0.99
bkp,dr4,D[15:0],access,read-write,True,1.0
bkp,dr5,,address_offset,0x14,True,1.0
bkp,dr5,,reset_value,0x00000000,True,1.0
bkp,dr5,,size,32,False,1.0
bkp,dr5,D,bit_offset,0,True,0.98
bkp,dr5,D,bit_width,16,True,1.0
bkp,dr5,D,access,read-write,True,0.86
bkp,dr6,,address_offset,0x18,True,1.0
bkp,dr6,,reset_value,0x00000000,True,1.0
bkp,dr6,,size,16,True,1.0
bkp,dr6,D,bit_offset,0,True,0.98
bkp,dr6,D,bit_width,16,True,0.99
bkp,dr6,D,access,read-write,True,0.85
bkp,dr7,,address_offset,0x1C,True,1.0
bkp,dr7,,reset_value,0x00000000,True,1.0
bkp,dr7,,size,16,True,0.99
bkp,dr7,D,bit_offset,0,True,0.99
bkp,dr7,D,bit_width,16,True,0.99
bkp,dr7,D,access,read-write,False,0.0
bkp,dr8,,address_offset,0x20,True,1.0
bkp,dr8,,reset_value,0x00000000,True,0.99
bkp,dr8,,size,16,True,0.99
bkp,dr8,D,bit_offset,0,True,0.96
bkp,dr8,D,bit_width,16,True,0.99
bkp,dr8,D,access,read-write,True,0.97
bkp,dr9,,address_offset,0x24,True,1.0
bkp,dr9,,reset_value,0x00000000,True,0.99
bkp,dr9,,size,16,True,0.99
bkp,dr9,D,bit_offset,0,True,0.99
bkp,dr9,D,bit_width,16,True,0.99
bkp,rtccr,,address_offset,0x2C,True,1.0
bkp,rtccr,,reset_value,0x00000000,True,1.0
bkp,rtccr,,size,16,True,0.98
bkp,rtccr,ASOS,bit_offset,9,True,1.0
bkp,rtccr,ASOS,bit_width,1,True,0.99
bkp,rtccr,ASOS,access,read-write,True,0.99
bkp,rtccr,ASOE,bit_offset,8,True,1.0
bkp,rtccr,ASOE,bit_width,1,True,0.98
bkp,rtccr,ASOE,access,read-write,True,0.96
bkp,rtccr,CCO,bit_offset,7,True,0.99
bkp,rtccr,CCO,bit_width,1,True,0.99
bkp,rtccr,CCO,access,read-write,True,0.98
bkp,rtccr,CAL[6:0],bit_offset,0,True,0.99
bkp,rtccr,CAL[6:0],bit_width,7,True,0.98
bkp,rtccr,CAL[6:0],access,read-write,True,0.97
cec,cfgr,,address_offset,0x00,True,1.0
cec,cfgr,,reset_value,0x00000000,True,1.0
cec,cfgr,,size,32,True,1.0
cec,cfgr,BPEM,bit_offset,3,True,1.0
cec,cfgr,BPEM,bit_width,1,True,0.99
cec,cfgr,BPEM,access,read-write,True,1.0
cec,cfgr,BTEM,bit_offset,2,True,1.0
cec,cfgr,BTEM,bit_width,1,True,1.0
cec,cfgr,BTEM,access,read-write,True,0.99
cec,cfgr,IE,bit_offset,1,True,1.0
cec,cfgr,IE,bit_width,1,True,0.98
cec,cfgr,IE,access,read-write,True,1.0
cec,cfgr,PE,bit_offset,0,True,1.0
cec,cfgr,PE,bit_width,1,True,0.99
cec,cfgr,PE,access,read-write,True,0.9
cec,esr,,address_offset,None,False,1.0
cec,esr,,reset_value,None,False,1.0
cec,esr,,size,32,True,0.96
cec,esr,TERR,bit_offset,2,True,0.85
cec,esr,TERR,bit_width,1,False,1.0
cec,esr,TERR,access,read-write,False,1.0
cec,esr,TEOM,bit_offset,1,True,0.99
cec,esr,TEOM,bit_width,1,True,0.98
cec,esr,TEOM,access,read-write,False,1.0
cec,esr,TSOM,bit_offset,0,True,0.98
cec,esr,TSOM,bit_width,1,False,1.0
cec,esr,TSOM,access,read-write,False,1.0
cec,rxd,,address_offset,0x18,True,0.99
cec,rxd,,reset_value,0x00000000,True,1.0
cec,rxd,,size,32,True,0.99
cec,rxd,RXD,bit_offset,0,True,1.0
cec,rxd,RXD,bit_width,8,True,1.0
cec,rxd,RXD,access,read-only,True,1.0
cec,txd,,address_offset,0x14,True,1.0
cec,txd,,reset_value,0x00000000,True,1.0
cec,txd,,size,32,True,0.98
cec,txd,TXD,bit_offset,0,True,1.0
cec,txd,TXD,bit_width,8,True,0.98
cec,txd,TXD,access,write-only,False,0.99
crc,idr,,address_offset,None,False,1.0
crc,idr,,reset_value,None,False,1.0
crc,idr,,size,None,False,1.0
dac,dhr12l1,,address_offset,0x0C,True,1.0
dac,dhr12l1,,reset_value,0x00000000,True,1.0
dac,dhr12l1,,size,32,True,0.95
dac,dhr12l1,DACC1DHR,bit_offset,4,True,0.99
dac,dhr12l1,DACC1DHR,bit_width,12,True,0.99
dac,dhr12l1,DACC1DHR,access,write-only,False,0.95
dac,dhr12l2,,address_offset,0x18,True,1.0
dac,dhr12l2,,reset_value,0x00000000,True,1.0
dac,dhr12l2,,size,32,True,1.0
dac,dhr12l2,DACC2DHR,bit_offset,4,True,0.99
dac,dhr12l2,DACC2DHR,bit_width,12,True,0.99
dac,dhr12l2,DACC2DHR,access,read-write,True,0.97
dac,dhr12r1,,address_offset,None,False,1.0
dac,dhr12r1,,reset_value,None,False,1.0
dac,dhr12r1,,size,None,False,0.98
dac,dhr12r1,MAMP1,bit_offset,8,False,1.0
dac,dhr12r1,MAMP1,bit_width,4,False,0.99
dac,dhr12r1,MAMP1,access,read-write,False,0.98
dac,dhr12r1,WAVE1,bit_offset,6,False,1.0
dac,dhr12r1,WAVE1,bit_width,2,False,1.0
dac,dhr12r1,WAVE1,access,read-write,False,0.99
dac,dhr12r1,TSEL1,bit_offset,3,True,0.99
dac,dhr12r1,TSEL1,bit_width,3,True,1.0
dac,dhr12r1,TSEL1,access,read-write,False,1.0
dac,dhr12r1,TEN1,bit_offset,2,False,0.99
dac,dhr12r1,TEN1,bit_width,1,False,1.0
dac,dhr12r1,TEN1,access,read-write,False,1.0
dac,dhr12r1,BOFF1,bit_offset,1,False,1.0
dac,dhr12r1,BOFF1,bit_width,1,True,0.99
dac,dhr12r1,BOFF1,access,read-write,True,0.98
dac,dhr12r1,EN1,bit_offset,0,False,1.0
dac,dhr12r1,EN1,bit_width,1,False,1.0
dac,dhr12r1,EN1,access,read-write,False,0.96
dac,dhr12rd,,address_offset,None,False,1.0
dac,dhr12rd,,reset_value,None,False,1.0
dac,dhr12rd,,size,None,False,0.99
dac,dhr8r1,,address_offset,0x10,True,1.0
dac,dhr8r1,,reset_value,0x00000000,True,1.0
dac,dhr8r1,,size,32,True,0.98
dac,dhr8r1,DACC1DHR,bit_offset,0,True,1.0
dac,dhr8r1,DACC1DHR,bit_width,8,True,0.99
dac,dhr8r1,DACC1DHR,access,write-only,False,0.95
dac,dhr8r2,,address_offset,0x1C,True,1.0
dac,dhr8r2,,reset_value,0x00000000,True,0.99
dac,dhr8r2,,size,32,True,0.97
dac,dhr8r2,DACC2DHR,bit_offset,0,True,0.99
dac,dhr8r2,DACC2DHR,bit_width,8,True,0.99
dac,dhr8r2,DACC2DHR,access,read-write,True,0.99
exti,emr,,address_offset,0x04,True,1.0
exti,emr,,reset_value,0x00000000,True,1.0
exti,emr,,size,32,True,1.0
exti,emr,Reserved,bit_offset,18,True,0.99
exti,emr,Reserved,bit_width,14,True,0.99
exti,emr,Reserved,access,read-only,True,0.95
exti,emr,MRx,bit_offset,0,True,1.0
exti,emr,MRx,bit_width,18,True,0.99
exti,emr,MRx,access,read-write,True,0.98
exti,imr,,address_offset,0x00,True,1.0
exti,imr,,reset_value,0x00000000,True,1.0
exti,imr,,size,32,True,0.99
exti,imr,MR0,bit_offset,0,True,0.99
exti,imr,MR0,bit_width,1,True,1.0
exti,imr,MR0,access,read-write,True,1.0
exti,imr,MR1,bit_offset,1,True,0.99
exti,imr,MR1,bit_width,1,True,1.0
exti,imr,MR1,access,read-write,True,0.99
exti,imr,MR2,bit_offset,2,True,1.0
exti,imr,MR2,bit_width,1,True,1.0
exti,imr,MR2,access,read-write,True,1.0
exti,imr,MR3,bit_offset,3,True,1.0
exti,imr,MR3,bit_width,1,True,0.97
exti,imr,MR3,access,read-write,True,1.0
exti,imr,MR4,bit_offset,4,True,1.0
exti,imr,MR4,bit_width,1,True,0.99
exti,imr,MR4,access,read-write,True,1.0
exti,imr,MR5,bit_offset,5,True,0.99
exti,imr,MR5,bit_width,1,True,1.0
exti,imr,MR5,access,read-write,True,1.0
exti,imr,MR6,bit_offset,6,True,0.99
exti,imr,MR6,bit_width,1,True,0.97
exti,imr,MR6,access,read-write,True,0.99
exti,imr,MR7,bit_offset,7,True,1.0
exti,imr,MR7,bit_width,1,True,0.99
exti,imr,MR7,access,read-write,True,1.0
exti,imr,MR8,bit_offset,8,True,1.0
exti,imr,MR8,bit_width,1,True,0.99
exti,imr,MR8,access,read-write,True,0.99
exti,imr,MR9,bit_offset,9,True,0.99
exti,imr,MR9,bit_width,1,True,0.97
exti,imr,MR9,access,read-write,True,0.98
exti,imr,MR10,bit_offset,10,True,0.99
exti,imr,MR10,bit_width,1,True,1.0
exti,imr,MR10,access,read-write,True,1.0
exti,imr,MR11,bit_offset,11,True,0.98
exti,imr,MR11,bit_width,1,True,0.99
exti,imr,MR11,access,read-write,True,1.0
exti,imr,MR12,bit_offset,12,True,1.0
exti,imr,MR12,bit_width,1,True,0.98
exti,imr,MR12,access,read-write,True,0.99
exti,imr,MR13,bit_offset,13,True,0.99
exti,imr,MR13,bit_width,1,True,0.99
exti,imr,MR13,access,read-write,True,1.0
exti,imr,MR14,bit_offset,14,True,0.99
exti,imr,MR14,bit_width,1,True,0.98
exti,imr,MR14,access,read-write,True,0.99
exti,imr,MR15,bit_offset,15,True,0.99
exti,imr,MR15,bit_width,1,True,0.98
exti,imr,MR15,access,read-write,True,0.99
exti,imr,MR16,bit_offset,16,True,0.99
exti,imr,MR16,bit_width,1,True,0.99
exti,imr,MR16,access,read-write,True,1.0
exti,imr,MR17,bit_offset,17,True,1.0
exti,imr,MR17,bit_width,1,True,1.0
exti,imr,MR17,access,read-write,True,0.98
exti,pr,,address_offset,0x14,True,1.0
exti,pr,,reset_value,None,True,0.85
exti,pr,,size,32,True,1.0
exti,pr,PRx,bit_offset,0,True,0.95
exti,pr,PRx,bit_width,18,True,0.99
exti,pr,PRx,access,read-write,False,0.99
exti,swier,,address_offset,0x10,True,1.0
exti,swier,,reset_value,0x00000000,True,1.0
exti,swier,,size,32,True,0.99
exti,swier,SWIER0,bit_offset,0,True,0.99
exti,swier,SWIER0,bit_width,1,True,0.99
exti,swier,SWIER0,access,write-only,False,0.95
exti,swier,SWIER1,bit_offset,1,True,0.99
exti,swier,SWIER1,bit_width,1,True,0.99
exti,swier,SWIER1,access,write-only,False,1.0
exti,swier,SWIER2,bit_offset,2,True,0.97
exti,swier,SWIER2,bit_width,1,True,0.97
exti,swier,SWIER3,bit_offset,3,True,0.98
exti,swier,SWIER3,bit_width,1,True,0.99
exti,swier,SWIER3,access,write-only,False,0.98
exti,swier,SWIER4,bit_offset,4,True,0.99
exti,swier,SWIER4,bit_width,1,True,1.0
exti,swier,SWIER4,access,write-only,False,1.0
exti,swier,SWIER5,bit_offset,5,True,0.99
exti,swier,SWIER5,bit_width,1,True,0.99
exti,swier,SWIER5,access,write-only,False,0.96
exti,swier,SWIER6,bit_offset,6,True,0.99
exti,swier,SWIER6,bit_width,1,True,0.96
exti,swier,SWIER6,access,write-only,False,0.95
exti,swier,SWIER7,bit_offset,7,True,0.99
exti,swier,SWIER7,bit_width,1,True,0.97
exti,swier,SWIER7,access,write-only,False,1.0
exti,swier,SWIER8,bit_offset,8,True,0.99
exti,swier,SWIER8,bit_width,1,True,1.0
exti,swier,SWIER8,access,write-only,False,0.98
exti,swier,SWIER9,bit_offset,9,True,1.0
exti,swier,SWIER9,bit_width,1,True,0.98
exti,swier,SWIER9,access,write-only,False,0.98
exti,swier,SWIER10,bit_offset,10,True,0.99
exti,swier,SWIER10,bit_width,1,True,0.97
exti,swier,SWIER10,access,write-only,False,0.9
exti,swier,SWIER11,bit_offset,11,True,0.99
exti,swier,SWIER11,bit_width,1,True,0.97
exti,swier,SWIER11,access,write-only,False,0.99
exti,swier,SWIER12,bit_offset,12,True,0.98
exti,swier,SWIER12,bit_width,1,True,0.98
exti,swier,SWIER12,access,write-only,False,0.97
exti,swier,SWIER13,bit_offset,13,True,0.99
exti,swier,SWIER13,bit_width,1,True,1.0
exti,swier,SWIER13,access,write-only,False,0.99
exti,swier,SWIER14,bit_offset,14,True,1.0
exti,swier,SWIER14,bit_width,1,True,1.0
exti,swier,SWIER14,access,write-only,False,0.99
exti,swier,SWIER15,bit_offset,15,True,1.0
exti,swier,SWIER15,bit_width,1,True,0.98
exti,swier,SWIER15,access,write-only,False,1.0
exti,swier,SWIER16,bit_offset,16,True,0.98
exti,swier,SWIER16,bit_width,1,True,1.0
exti,swier,SWIER16,access,write-only,False,0.99
exti,swier,SWIER17,bit_offset,17,True,0.98
exti,swier,SWIER17,bit_width,1,True,0.98
exti,swier,SWIER17,access,write-only,False,1.0
flash,acr,,address_offset,None,False,1.0
flash,acr,,reset_value,None,False,0.99
flash,acr,,size,None,False,1.0
fsmc,bcr1,,address_offset,0xA0000000,True,0.99
fsmc,bcr1,,reset_value,0x000030DB,True,1.0
fsmc,bcr1,,size,32,True,0.98
fsmc,bcr1,CBURSTRW,bit_offset,19,True,0.99
fsmc,bcr1,CBURSTRW,bit_width,1,True,1.0
fsmc,bcr1,CBURSTRW,access,read-write,True,0.92
fsmc,bcr1,CPSIZE,bit_offset,16,True,0.99
fsmc,bcr1,CPSIZE,bit_width,3,True,0.99
fsmc,bcr1,CPSIZE,access,read-write,True,0.97
fsmc,bcr1,ASYNCWAIT,bit_offset,15,True,1.0
fsmc,bcr1,ASYNCWAIT,bit_width,1,True,0.99
fsmc,bcr1,ASYNCWAIT,access,read-write,True,0.92
fsmc,bcr1,EXTMOD,bit_offset,14,True,1.0
fsmc,bcr1,EXTMOD,bit_width,1,True,0.99
fsmc,bcr1,EXTMOD,access,read-write,True,0.96
fsmc,bcr1,WAITEN,bit_offset,13,True,1.0
fsmc,bcr1,WAITEN,bit_width,1,True,1.0
fsmc,bcr1,WAITEN,access,read-write,True,0.85
fsmc,bcr1,WREN,bit_offset,12,True,1.0
fsmc,bcr1,WREN,bit_width,1,True,0.99
fsmc,bcr1,WREN,access,read-write,True,0.92
fsmc,bcr1,WAITCFG,bit_offset,11,True,1.0
fsmc,bcr1,WAITCFG,bit_width,1,True,0.99
fsmc,bcr1,WAITCFG,access,read-write,True,0.85
fsmc,bcr1,WRAPMOD,bit_offset,10,True,1.0
fsmc,bcr1,WRAPMOD,bit_width,1,True,1.0
fsmc,bcr1,WRAPMOD,access,read-write,True,0.87
fsmc,bcr1,WAITPOL,bit_offset,9,True,1.0
fsmc,bcr1,WAITPOL,bit_width,1,True,0.99
fsmc,bcr1,WAITPOL,access,read-write,True,0.88
fsmc,bcr1,BURSTEN,bit_offset,8,True,1.0
fsmc,bcr1,BURSTEN,bit_width,1,True,1.0
fsmc,bcr1,BURSTEN,access,read-write,True,0.95
fsmc,bcr1,FACCEN,bit_offset,6,True,1.0
fsmc,bcr1,FACCEN,bit_width,1,True,0.99
fsmc,bcr1,FACCEN,access,read-write,True,0.97
fsmc,bcr1,MWID,bit_offset,4,True,0.98
fsmc,bcr1,MWID,bit_width,2,True,0.98
fsmc,bcr1,MWID,access,read-write,True,0.93
fsmc,bcr1,MTYP,bit_offset,2,True,0.99
fsmc,bcr1,MTYP,bit_width,2,True,0.99
fsmc,bcr1,MTYP,access,read-write,True,0.95
fsmc,bcr1,MUXEN,bit_offset,1,True,1.0
fsmc,bcr1,MUXEN,bit_width,1,True,0.98
fsmc,bcr1,MUXEN,access,read-write,True,0.92
fsmc,bcr1,MBKEN,bit_offset,0,True,1.0
